step,reward,avg_speed,cav_count,hdv_count
1977,0.267234,1.569950,24,18
1978,0.270419,1.581697,24,18
1979,0.273613,1.593586,24,18
1980,0.276824,1.605781,24,18
1981,0.280031,1.617897,24,18
1982,0.283244,1.630120,24,18
1983,0.286442,1.642084,24,18
1984,0.289646,1.654164,24,18
1985,0.289646,1.654164,24,18
1986,0.289646,1.654164,24,18
1987,0.289646,1.654164,24,18
1988,0.289646,1.654153,24,18
1989,0.289646,1.654153,24,18
1990,0.289646,1.654153,24,18
1991,0.289646,1.654153,24,18
1992,0.309090,1.987486,25,18
1993,0.309089,1.987469,25,18
1994,0.308300,1.973933,25,18
1995,0.307681,1.963327,25,18
1996,0.307028,1.952137,25,18
1997,0.306332,1.940196,25,18
1998,0.305599,1.927627,25,18
1999,0.304965,1.916774,25,18
2000,0.304253,1.904561,25,18
2001,0.303605,1.893460,25,18
2002,0.303026,1.883526,25,18
2003,0.302392,1.872665,25,18
2004,0.301801,1.862530,25,18
2005,0.301119,1.850836,25,18
2006,0.300572,1.841453,25,18
2007,0.299956,1.830894,25,18
2008,0.299368,1.820812,25,18
2009,0.298810,1.811245,25,18
2010,0.298264,1.801891,25,18
2011,0.297748,1.793046,25,18
2012,0.297259,1.784662,25,18
2013,0.296753,1.775996,25,18
2014,0.296195,1.766420,25,18
2015,0.245231,1.758267,25,18
2016,0.249221,1.775236,25,18
2017,0.253127,1.790765,25,18
2018,0.257144,1.808193,25,18
2019,0.261145,1.825348,25,18
2020,0.265140,1.842410,25,18
2021,0.267941,1.853328,25,18
2022,0.268348,1.851734,25,18
2023,0.268736,1.849812,25,18
2024,0.269142,1.848204,25,18
2025,0.287860,2.160526,26,18
2026,0.288347,2.160293,26,18
2027,0.288041,2.146477,26,18
2028,0.285609,2.121928,26,18
2029,0.283210,2.097948,26,18
2030,0.280821,2.074140,26,18
2031,0.278543,2.052218,26,18
2032,0.276212,2.029414,26,18
2033,0.273868,2.006361,26,18
2034,0.271634,1.985219,26,18
2035,0.269351,1.963224,26,18
2036,0.267107,1.941892,26,18
2037,0.257340,1.928136,26,18
2038,0.256618,1.915763,26,18
2039,0.255906,1.903553,26,18
2040,0.255201,1.891479,26,18
2041,0.254492,1.879322,26,18
2042,0.253868,1.868620,26,18
2043,0.253219,1.857496,26,18
2044,0.299968,1.847553,26,18
2045,0.299352,1.836991,26,18
2046,0.298814,1.827774,26,18
2047,0.298308,1.819097,26,18
2048,0.297765,1.809794,26,18
2049,0.297278,1.801436,26,18
2050,0.296794,1.793149,26,18
2051,0.281863,1.546587,25,18
2052,0.281467,1.539795,25,18
2053,0.281038,1.532447,25,18
2054,0.280653,1.525839,25,18
2055,0.280328,1.520274,25,18
2056,0.280027,1.515109,25,18
2057,0.279711,1.509689,25,18
2058,0.279415,1.504617,25,18
2059,0.279174,1.500488,25,18
2060,0.278969,1.496966,25,18
2061,0.278768,1.493524,25,18
2062,0.278588,1.490433,25,18
2063,0.278421,1.487571,25,18
2064,0.278279,1.485141,25,18
2065,0.278124,1.482492,25,18
2066,0.278006,1.480458,25,18
2067,0.277910,1.478813,25,18
2068,0.277795,1.476855,25,18
2069,0.277711,1.475404,25,17
2070,0.277614,1.473737,25,17
2071,0.277538,1.472437,25,17
2072,0.277480,1.471441,25,17
2073,0.277430,1.470588,25,17
2074,0.277387,1.469856,25,17
2075,0.277351,1.469229,25,17
2076,0.277319,1.468692,25,17
2077,0.277292,1.468231,25,17
2078,0.277269,1.467836,25,17
2079,0.277245,1.467411,25,17
2080,0.277225,1.467084,25,17
2081,0.277209,1.466806,25,17
2082,0.277196,1.466578,25,17
2083,0.277185,1.466388,25,17
2084,0.277169,1.466107,25,16
2085,0.277147,1.465734,25,16
2086,0.277128,1.465415,25,16
2087,0.277118,1.465242,25,16
2088,0.277111,1.465125,25,16
2089,0.277105,1.465025,25,16
2090,0.277100,1.464939,25,16
2091,0.277096,1.464866,25,16
2092,0.277092,1.464803,25,16
2093,0.277089,1.464749,25,16
2094,0.277087,1.464702,25,16
2095,0.277084,1.464663,25,16
2096,0.277082,1.464629,25,16
2097,0.277081,1.464599,25,16
2098,0.277079,1.464574,25,16
2099,0.277078,1.464553,25,16
2100,0.277072,1.464447,25,16
2101,0.277069,1.464393,25,16
2102,0.277067,1.464373,25,16
2103,0.277066,1.464355,25,16
2104,0.272801,1.448347,25,16
2105,0.267467,1.428334,25,16
2106,0.262133,1.408323,25,16
2107,0.256799,1.388313,25,16
2108,0.251465,1.368305,25,16
2109,0.204261,1.348298,25,16
2110,0.202544,1.340292,25,16
2111,0.200827,1.332287,25,16
2112,0.199110,1.324283,25,16
2113,0.197393,1.316279,25,16
2114,0.195676,1.308276,25,16
2115,0.193960,1.300273,25,16
2116,0.192243,1.292270,25,16
2117,0.190526,1.284268,25,16
2118,0.188809,1.276267,25,16
2119,0.189901,1.281353,25,16
2120,0.192476,1.293352,25,16
2121,0.195051,1.305351,25,16
2122,0.197626,1.317350,25,16
2123,0.200201,1.329349,25,16
2124,0.202776,1.341348,25,16
2125,0.205351,1.353348,25,16
2126,0.207926,1.365347,25,16
2127,0.210501,1.377347,25,16
2128,0.213076,1.389346,25,16
2129,0.260286,1.401346,25,16
2130,0.263486,1.413346,25,16
2131,0.266683,1.425301,25,16
2132,0.269882,1.437281,25,16
2133,0.273082,1.449278,25,16
2134,0.276281,1.461274,25,16
2135,0.279481,1.473271,25,16
2136,0.279481,1.473269,25,16
2137,0.279481,1.473267,25,16
2138,0.279481,1.473265,25,17
2139,0.279481,1.473264,25,17
2140,0.279481,1.473262,25,17
2141,0.279481,1.473261,25,17
2142,0.279481,1.473260,25,17
2143,0.279481,1.473259,25,17
2144,0.279481,1.473259,25,17
2145,0.279481,1.473258,25,17
2146,0.279480,1.473258,25,17
2147,0.279480,1.473257,25,17
2148,0.279480,1.473257,25,17
2149,0.279480,1.473257,25,17
2150,0.279480,1.473256,25,17
2151,0.279480,1.473256,25,17
2152,0.279480,1.473256,25,17
2153,0.279480,1.473256,25,17
2154,0.279480,1.473255,25,17
2155,0.279480,1.473255,25,17
2156,0.279480,1.473255,25,17
2157,0.279480,1.473255,25,17
2158,0.279480,1.473255,25,17
2159,0.279480,1.473255,25,17
2160,0.279480,1.473255,25,17
2161,0.279480,1.473255,25,17
2162,0.279480,1.473255,25,17
2163,0.279480,1.473255,25,17
2164,0.279480,1.473255,25,17
2165,0.279480,1.473255,25,17
2166,0.279480,1.473255,25,17
2167,0.279480,1.473255,25,17
2168,0.279480,1.473255,25,17
2169,0.279480,1.473255,25,17
2170,0.279480,1.473255,25,17
2171,0.279480,1.473255,25,17
2172,0.279480,1.473255,25,17
2173,0.279480,1.473255,25,17
2174,0.279480,1.473255,25,17
2175,0.264228,1.212027,24,17
2176,0.264228,1.212027,24,17
2177,0.264228,1.212027,24,17
2178,0.264228,1.212027,24,17
2179,0.264228,1.212027,24,17
2180,0.264228,1.212027,24,17
2181,0.264228,1.212027,24,17
2182,0.264228,1.212027,24,17
2183,0.264228,1.212027,24,17
2184,0.264228,1.212027,24,17
2185,0.264228,1.212027,24,17
2186,0.264222,1.211925,24,17
2187,0.264220,1.211882,24,17
2188,0.264219,1.211873,24,17
2189,0.264219,1.211866,24,17
2190,0.264213,1.211770,24,17
2191,0.264211,1.211726,24,17
2192,0.264210,1.211714,24,16
2193,0.264210,1.211704,24,16
2194,0.199700,1.211695,24,16
2195,0.202929,1.224188,24,16
2196,0.206158,1.236681,24,16
2197,0.209386,1.249176,24,16
2198,0.212615,1.261671,24,16
2199,0.215844,1.274167,24,16
2200,0.219073,1.286664,24,16
2201,0.222302,1.299161,24,16
2202,0.225531,1.311658,24,16
2203,0.228760,1.324156,24,16
2204,0.231989,1.336654,24,16
2205,0.235218,1.349152,24,16
2206,0.238448,1.361651,24,16
2207,0.241677,1.374150,24,15
2208,0.244906,1.386649,24,15
2209,0.248135,1.399148,24,15
2210,0.251364,1.411647,24,15
2211,0.254593,1.424147,24,15
2212,0.257822,1.436646,24,16
2213,0.261051,1.449146,24,16
2214,0.264280,1.461645,24,16
2215,0.267510,1.474145,24,16
2216,0.270739,1.486645,24,16
2217,0.273968,1.499144,24,16
2218,0.277197,1.511644,24,16
2219,0.280426,1.524144,24,16
2220,0.283655,1.536644,24,16
2221,0.283655,1.536644,24,16
2222,0.283655,1.536644,24,16
2223,0.283655,1.536643,24,16
2224,0.283655,1.536643,24,16
2225,0.283655,1.536643,24,16
2226,0.283655,1.536643,24,16
2227,0.283655,1.536643,24,16
2228,0.283655,1.536643,24,16
2229,0.283655,1.536643,24,16
2230,0.283655,1.536643,24,16
2231,0.283655,1.536643,24,16
2232,0.283655,1.536643,24,16
2233,0.283655,1.536643,24,16
2234,0.283655,1.536643,24,16
2235,0.283655,1.536643,24,16
2236,0.283655,1.536643,24,16
2237,0.283655,1.536643,24,16
2238,0.283655,1.536643,24,16
2239,0.283655,1.536643,24,16
2240,0.303403,1.875177,25,16
2241,0.303402,1.875161,25,16
2242,0.302702,1.863162,25,16
2243,0.302059,1.852129,25,16
2244,0.301391,1.840688,25,16
2245,0.300720,1.829177,25,16
2246,0.300017,1.817134,25,16
2247,0.299306,1.804943,25,16
2248,0.298753,1.795462,25,16
2249,0.298062,1.783620,25,16
2250,0.297411,1.772447,25,16
2251,0.296797,1.761934,25,16
2252,0.296208,1.751835,25,16
2253,0.295607,1.741531,25,16
2254,0.295079,1.732478,25,16
2255,0.294413,1.721057,25,16
2256,0.293915,1.712515,25,16
2257,0.293356,1.702938,25,16
2258,0.292826,1.693848,25,16
2259,0.292273,1.684378,25,16
2260,0.291734,1.675134,25,16
2261,0.291243,1.666718,25,16
2262,0.290790,1.658952,25,16
2263,0.290326,1.650999,25,16
2264,0.289835,1.642579,25,16
2265,0.289413,1.635345,25,16
2266,0.289002,1.628299,25,16
2267,0.288593,1.621288,25,16
2268,0.288178,1.614182,25,16
2269,0.287797,1.607636,25,16
2270,0.245987,1.601415,25,16
2271,0.248265,1.608328,25,16
2272,0.250474,1.614053,25,16
2273,0.252739,1.620734,25,16
2274,0.255089,1.628874,25,16
2275,0.257364,1.635734,25,16
2276,0.259678,1.643265,25,16
2277,0.262073,1.652177,25,16
2278,0.264360,1.659246,25,16
2279,0.266806,1.669030,25,16
2280,0.269191,1.677772,25,16
2281,0.271574,1.686481,25,16
2282,0.274039,1.696601,25,16
2283,0.276469,1.706109,25,16
2284,0.278870,1.715122,25,16
2285,0.281352,1.725535,25,16
2286,0.283811,1.735542,25,16
2287,0.286303,1.746117,25,16
2288,0.288766,1.756204,25,16
2289,0.291255,1.766726,25,16
2290,0.293777,1.777814,25,16
2291,0.296285,1.788668,25,16
2292,0.298808,1.799771,25,16
2293,0.298735,1.798520,25,16
2294,0.298684,1.797642,25,16
2295,0.298627,1.796666,25,16
2296,0.298627,1.796666,25,16
2297,0.298583,1.795917,25,16
2298,0.298531,1.795027,25,16
2299,0.298485,1.794241,25,16
2300,0.298451,1.793663,25,16
2301,0.298451,1.793663,25,16
2302,0.284728,1.548309,24,16
2303,0.284688,1.547612,24,16
2304,0.284644,1.546867,24,16
2305,0.284644,1.546867,24,16
2306,0.284635,1.546707,24,16
2307,0.284615,1.546362,24,16
2308,0.284578,1.545739,24,16
2309,0.284578,1.545739,24,16
2310,0.284578,1.545739,24,16
2311,0.284553,1.545302,24,16
2312,0.284553,1.545302,24,16
2313,0.284553,1.545302,24,16
2314,0.284553,1.545302,24,16
2315,0.284545,1.545167,24,16
2316,0.284542,1.545120,24,16
2317,0.284518,1.544698,24,16
2318,0.284518,1.544698,24,16
2319,0.284505,1.544478,24,16
2320,0.284505,1.544478,24,16
2321,0.284505,1.544478,24,16
2322,0.284500,1.544403,24,16
2323,0.284500,1.544403,24,16
2324,0.284500,1.544403,24,16
2325,0.284500,1.544403,24,16
2326,0.284493,1.544274,24,16
2327,0.284493,1.544274,24,16
2328,0.284493,1.544274,24,16
2329,0.284493,1.544274,24,16
2330,0.284493,1.544274,24,16
2331,0.284467,1.543825,24,16
2332,0.284460,1.543707,24,16
2333,0.284448,1.543504,24,16
2334,0.284448,1.543504,24,17
2335,0.284448,1.543504,24,17
2336,0.284448,1.543504,24,17
2337,0.284448,1.543504,24,17
2338,0.284448,1.543504,24,17
2339,0.284448,1.543504,24,17
2340,0.284448,1.543504,24,17
2341,0.284448,1.543504,24,17
2342,0.284448,1.543504,24,17
2343,0.284448,1.543504,24,17
2344,0.284448,1.543504,24,17
2345,0.284448,1.543504,24,17
2346,0.284448,1.543504,24,17
2347,0.284448,1.543504,24,17
2348,0.284448,1.543504,24,17
2349,0.284448,1.543504,24,17
2350,0.284448,1.543504,24,17
2351,0.284448,1.543504,24,17
2352,0.284448,1.543504,24,17
2353,0.284448,1.543504,24,17
2354,0.284448,1.543504,24,17
2355,0.284448,1.543504,24,17
2356,0.284448,1.543504,24,17
2357,0.284448,1.543504,24,17
2358,0.284448,1.543504,24,17
2359,0.284448,1.543504,24,17
2360,0.284448,1.543504,24,17
2361,0.284448,1.543504,24,17
2362,0.284448,1.543504,24,17
2363,0.284448,1.543504,24,17
2364,0.284448,1.543504,24,17
2365,0.284448,1.543504,24,17
2366,0.284448,1.543504,24,17
2367,0.284448,1.543504,24,17
2368,0.284448,1.543504,24,17
2369,0.284448,1.543504,24,17
2370,0.284448,1.543504,24,17
2371,0.284448,1.543504,24,17
2372,0.284448,1.543504,24,17
2373,0.284448,1.543504,24,17
2374,0.284448,1.543504,24,17
2375,0.284448,1.543504,24,17
2376,0.284448,1.543504,24,17
2377,0.284448,1.543504,24,17
2378,0.284448,1.543504,24,17
2379,0.242883,1.543504,24,17
2380,0.245487,1.556004,24,17
2381,0.248091,1.568504,24,17
2382,0.250696,1.581004,24,17
2383,0.226007,1.323657,23,17
2384,0.229268,1.336700,23,17
2385,0.232529,1.349744,23,17
2386,0.235790,1.362787,23,17
2387,0.239051,1.375831,23,17
2388,0.242311,1.388874,23,17
2389,0.245572,1.401918,23,17
2390,0.248833,1.414961,23,17
2391,0.252094,1.428004,23,17
2392,0.255355,1.441048,23,17
2393,0.258616,1.454091,23,17
2394,0.261877,1.467135,23,17
2395,0.265137,1.480178,23,17
2396,0.268398,1.493222,23,17
2397,0.271659,1.506265,23,17
2398,0.274920,1.519309,23,17
2399,0.278181,1.532352,23,17
2400,0.281442,1.545396,23,17
2401,0.284703,1.558439,23,17
2402,0.284703,1.558439,23,17
2403,0.284703,1.558439,23,17
2404,0.284703,1.558439,23,17
2405,0.284703,1.558439,23,17
2406,0.284703,1.558439,23,17
2407,0.284703,1.558439,23,17
2408,0.284703,1.558439,23,18
2409,0.284703,1.558439,23,18
2410,0.284703,1.558439,23,18
2411,0.284703,1.558439,23,18
2412,0.284703,1.558439,23,18
2413,0.284703,1.558439,23,18
2414,0.284703,1.558439,23,18
2415,0.284703,1.558439,23,18
2416,0.284703,1.558439,23,18
2417,0.284703,1.558439,23,18
2418,0.284703,1.558439,23,18
2419,0.284703,1.558439,23,18
2420,0.284703,1.558439,23,18
2421,0.284703,1.558439,23,18
2422,0.284703,1.558439,23,18
2423,0.284703,1.558439,23,18
2424,0.284703,1.558439,23,18
2425,0.284703,1.558439,23,18
2426,0.284703,1.558439,23,18
2427,0.284703,1.558439,23,18
2428,0.284703,1.558439,23,18
2429,0.284703,1.558439,23,18
2430,0.284703,1.558439,23,18
2431,0.284703,1.558439,23,18
2432,0.284703,1.558439,23,18
2433,0.284703,1.558439,23,18
2434,0.284703,1.558439,23,18
2435,0.284703,1.558439,23,18
2436,0.284703,1.558439,23,18
2437,0.284703,1.558439,23,18
2438,0.284703,1.558439,23,18
2439,0.284703,1.558439,23,18
2440,0.284703,1.558439,23,18
2441,0.284703,1.558439,23,18
2442,0.284703,1.558439,23,18
2443,0.284703,1.558439,23,18
2444,0.284703,1.558439,23,18
2445,0.284703,1.558439,23,18
2446,0.284703,1.558439,23,18
2447,0.284703,1.558439,23,18
2448,0.284703,1.558439,23,18
2449,0.284703,1.558439,23,18
2450,0.284703,1.558439,23,18
2451,0.284703,1.558439,23,18
2452,0.284703,1.558439,23,18
2453,0.284703,1.558439,23,18
2454,0.284703,1.558439,23,18
2455,0.284703,1.558439,23,18
2456,0.284703,1.558439,23,18
2457,0.284703,1.558439,23,18
2458,0.284703,1.558439,23,18
2459,0.284703,1.558439,23,18
2460,0.284703,1.558439,23,18
2461,0.284703,1.558439,23,18
2462,0.284703,1.558439,23,18
2463,0.284703,1.558439,23,18
2464,0.284703,1.558439,23,18
2465,0.284703,1.558439,23,18
2466,0.244208,1.558439,23,18
2467,0.246844,1.571483,23,18
2468,0.220349,1.302005,22,18
2469,0.223645,1.315641,22,18
2470,0.226940,1.329277,22,18
2471,0.230236,1.342914,22,18
2472,0.233531,1.356550,22,18
2473,0.236826,1.370187,22,18
2474,0.240122,1.383823,22,18
2475,0.243417,1.397459,22,18
2476,0.246713,1.411096,22,18
2477,0.250008,1.424732,22,18
2478,0.253304,1.438368,22,18
2479,0.256599,1.452005,22,18
2480,0.259895,1.465641,22,18
2481,0.263190,1.479277,22,19
2482,0.266486,1.492914,22,19
2483,0.269781,1.506550,22,19
2484,0.273076,1.520187,22,19
2485,0.276372,1.533823,22,19
2486,0.279667,1.547459,22,19
2487,0.282963,1.561096,22,19
2488,0.282963,1.561096,22,19
2489,0.282963,1.561096,22,19
2490,0.282963,1.561096,22,19
2491,0.282963,1.561096,22,19
2492,0.282963,1.561096,22,19
2493,0.282963,1.561096,22,19
2494,0.282963,1.561096,22,19
2495,0.282963,1.561096,22,19
2496,0.282963,1.561096,22,19
2497,0.282963,1.561096,22,19
2498,0.282963,1.561096,22,19
2499,0.282963,1.561096,22,19
2500,0.282963,1.561096,22,19
2501,0.282963,1.561096,22,19
2502,0.282963,1.561096,22,19
2503,0.282963,1.561096,22,19
2504,0.282963,1.561096,22,19
2505,0.282963,1.561096,22,19
2506,0.282963,1.561096,22,19
2507,0.282963,1.561096,22,19
2508,0.282963,1.561096,22,19
2509,0.264298,1.928004,23,19
2510,0.266933,1.941030,23,19
2511,0.268690,1.939008,23,19
2512,0.270698,1.941292,23,19
2513,0.272552,1.940929,23,19
2514,0.274516,1.942448,23,19
2515,0.276371,1.942115,23,19
2516,0.278298,1.942992,23,19
2517,0.280243,1.944207,23,19
2518,0.282170,1.945090,23,19
2519,0.284132,1.946575,23,19
2520,0.286115,1.948426,23,19
2521,0.288048,1.949421,23,19
2522,0.290034,1.951326,23,19
2523,0.292089,1.954411,23,19
2524,0.294052,1.955924,23,19
2525,0.296042,1.957900,23,19
2526,0.298138,1.961681,23,19
2527,0.300149,1.964024,23,19
2528,0.302197,1.966980,23,19
2529,0.304346,1.971678,23,19
2530,0.306372,1.974269,23,19
2531,0.305904,1.966251,23,19
2532,0.305341,1.956599,23,19
2533,0.304829,1.947817,23,19
2534,0.304369,1.939925,23,19
2535,0.303923,1.932283,23,19
2536,0.303465,1.924426,23,19
2537,0.303040,1.917147,23,19
2538,0.302680,1.910979,23,19
2539,0.302973,1.904122,23,19
2540,0.302634,1.898316,23,19
2541,0.302235,1.891476,23,19
2542,0.301918,1.886051,23,19
2543,0.301682,1.881990,23,19
2544,0.301361,1.876493,23,19
2545,0.301101,1.872037,23,19
2546,0.300843,1.867615,23,19
2547,0.300585,1.863197,23,19
2548,0.300442,1.860747,23,19
2549,0.300220,1.856932,23,19
2550,0.300034,1.853746,23,19
2551,0.299860,1.850767,23,19
2552,0.283417,1.580306,22,19
2553,0.283321,1.578658,22,19
2554,0.283164,1.575966,22,19
2555,0.283074,1.574420,22,19
2556,0.282919,1.571770,22,19
2557,0.282829,1.570224,22,19
2558,0.282730,1.568516,22,19
2559,0.282697,1.567965,22,19
2560,0.282645,1.567063,22,19
2561,0.282581,1.565964,22,19
2562,0.282470,1.564069,22,19
2563,0.282407,1.562986,22,19
2564,0.282388,1.562667,22,19
2565,0.282358,1.562147,22,19
2566,0.282297,1.561101,22,19
2567,0.282246,1.560229,22,19
2568,0.282219,1.559766,22,19
2569,0.282174,1.558994,22,19
2570,0.282115,1.557980,22,18
2571,0.282115,1.557978,22,18
2572,0.282072,1.557241,22,18
2573,0.282056,1.556966,22,18
2574,0.282035,1.556607,22,18
2575,0.282035,1.556607,22,18
2576,0.281990,1.555836,22,18
2577,0.281990,1.555836,22,18
2578,0.281977,1.555622,22,18
2579,0.281977,1.555622,22,18
2580,0.281977,1.555622,22,18
2581,0.281971,1.555511,22,18
2582,0.281945,1.555068,22,18
2583,0.281937,1.554925,22,18
2584,0.281937,1.554925,22,18
2585,0.281902,1.554324,22,17
2586,0.281902,1.554324,22,17
2587,0.281885,1.554032,22,17
2588,0.281872,1.553818,22,17
2589,0.281872,1.553818,22,17
2590,0.281870,1.553779,22,17
2591,0.281870,1.553779,22,17
2592,0.281847,1.553391,22,17
2593,0.281847,1.553391,22,17
2594,0.281847,1.553391,22,17
2595,0.281847,1.553391,22,17
2596,0.281847,1.553391,22,17
2597,0.281847,1.553391,22,17
2598,0.281847,1.553391,22,17
2599,0.281847,1.553391,22,17
2600,0.281846,1.553369,22,17
2601,0.281846,1.553369,22,17
2602,0.281846,1.553369,22,17
2603,0.281846,1.553369,22,18
2604,0.281839,1.553255,22,18
2605,0.281839,1.553255,22,18
2606,0.281804,1.552642,22,18
2607,0.281804,1.552642,22,18
2608,0.281804,1.552642,22,18
2609,0.281804,1.552642,22,18
2610,0.281804,1.552642,22,18
2611,0.281804,1.552642,22,18
2612,0.281804,1.552642,22,18
2613,0.281804,1.552642,22,18
2614,0.281804,1.552642,22,18
2615,0.281804,1.552642,22,18
2616,0.281804,1.552642,22,18
2617,0.281804,1.552642,22,18
2618,0.228602,1.552642,22,18
2619,0.231898,1.566279,22,18
2620,0.235193,1.579915,22,18
2621,0.238489,1.593551,22,18
2622,0.241784,1.607188,22,18
2623,0.245080,1.620824,22,18
2624,0.248375,1.634460,22,18
2625,0.251670,1.648097,22,18
2626,0.254966,1.661733,22,18
2627,0.258261,1.675370,22,18
2628,0.261557,1.689006,22,18
2629,0.264852,1.702642,22,18
2630,0.268148,1.716279,22,18
2631,0.271443,1.729915,22,18
2632,0.274739,1.743551,22,18
2633,0.278034,1.757188,22,18
2634,0.281330,1.770824,22,18
2635,0.284625,1.784460,22,18
2636,0.287920,1.798097,22,18
2637,0.291216,1.811733,22,18
2638,0.294511,1.825370,22,18
2639,0.297807,1.839006,22,18
2640,0.297807,1.839006,22,18
2641,0.297807,1.839006,22,18
2642,0.297807,1.839006,22,18
2643,0.297807,1.839006,22,18
2644,0.297807,1.839006,22,18
2645,0.297807,1.839006,22,18
2646,0.297807,1.839006,22,18
2647,0.297807,1.839006,22,18
2648,0.297807,1.839006,22,18
2649,0.297807,1.839006,22,18
2650,0.297807,1.839006,22,18
2651,0.297807,1.839006,22,18
2652,0.297807,1.839006,22,18
2653,0.297807,1.839006,22,18
2654,0.297807,1.839006,22,18
2655,0.297807,1.839006,22,18
2656,0.297807,1.839006,22,18
2657,0.297807,1.839006,22,18
2658,0.297807,1.839006,22,18
2659,0.297807,1.839006,22,18
2660,0.297807,1.839006,22,18
2661,0.297807,1.839006,22,18
2662,0.297807,1.839006,22,18
2663,0.297807,1.839006,22,18
2664,0.297807,1.839006,22,18
2665,0.297807,1.839006,22,18
2666,0.297807,1.839006,22,18
2667,0.297807,1.839006,22,18
2668,0.297807,1.839006,22,18
2669,0.297807,1.839006,22,18
2670,0.297807,1.839006,22,18
2671,0.297807,1.839006,22,18
2672,0.297807,1.839006,22,18
2673,0.297807,1.839006,22,18
2674,0.297807,1.839006,22,18
2675,0.297807,1.839006,22,18
2676,0.297807,1.839006,22,18
2677,0.280145,1.558672,21,19
2678,0.280145,1.558672,21,19
2679,0.280145,1.558672,21,19
2680,0.280145,1.558672,21,19
2681,0.280145,1.558672,21,19
2682,0.280145,1.558672,21,19
2683,0.280145,1.558672,21,19
2684,0.280145,1.558672,21,19
2685,0.280145,1.558672,21,19
2686,0.280145,1.558672,21,19
2687,0.280145,1.558672,21,19
2688,0.280145,1.558672,21,19
2689,0.280145,1.558672,21,19
2690,0.280145,1.558672,21,19
2691,0.280145,1.558672,21,19
2692,0.280145,1.558672,21,19
2693,0.280145,1.558672,21,19
2694,0.280145,1.558672,21,19
2695,0.280145,1.558672,21,19
2696,0.280145,1.558672,21,19
2697,0.280145,1.558672,21,19
2698,0.280145,1.558672,21,19
2699,0.280145,1.558672,21,19
2700,0.280145,1.558672,21,19
2701,0.280145,1.558672,21,19
2702,0.280145,1.558672,21,19
2703,0.280145,1.558672,21,19
2704,0.280145,1.558672,21,19
2705,0.280145,1.558672,21,19
2706,0.280145,1.558672,21,19
2707,0.280145,1.558672,21,19
2708,0.280145,1.558672,21,19
2709,0.280145,1.558672,21,19
2710,0.280145,1.558672,21,19
2711,0.280145,1.558672,21,19
2712,0.280145,1.558672,21,19
2713,0.280145,1.558672,21,19
2714,0.280145,1.558672,21,19
2715,0.280145,1.558672,21,19
2716,0.280145,1.558672,21,19
2717,0.280145,1.558672,21,19
2718,0.280145,1.558672,21,19
2719,0.280145,1.558672,21,19
2720,0.280145,1.558672,21,19
2721,0.280145,1.558672,21,19
2722,0.280145,1.558672,21,19
2723,0.280145,1.558672,21,19
2724,0.280145,1.558672,21,19
2725,0.280145,1.558672,21,19
2726,0.280145,1.558672,21,19
2727,0.280145,1.558672,21,19
2728,0.280145,1.558672,21,19
2729,0.280145,1.558672,21,19
2730,0.280145,1.558672,21,19
2731,0.280145,1.558672,21,19
2732,0.280145,1.558672,21,19
2733,0.280145,1.558672,21,19
2734,0.280145,1.558672,21,19
2735,0.227611,1.558672,21,19
2736,0.230944,1.572958,21,19
2737,0.234277,1.587244,21,19
2738,0.237611,1.601529,21,19
2739,0.240944,1.615815,21,19
2740,0.244277,1.630101,21,19
2741,0.247611,1.644387,21,19
2742,0.250944,1.658672,21,19
2743,0.254277,1.672958,21,19
2744,0.257611,1.687244,21,19
2745,0.260944,1.701529,21,19
2746,0.264277,1.715815,21,19
2747,0.267611,1.730101,21,19
2748,0.270944,1.744387,21,19
2749,0.274277,1.758672,21,19
2750,0.277611,1.772958,21,20
2751,0.280944,1.787244,21,20
2752,0.284277,1.801529,21,20
2753,0.287611,1.815815,21,20
2754,0.290944,1.830101,21,20
2755,0.294277,1.844387,21,20
2756,0.297611,1.858672,21,20
2757,0.297611,1.858672,21,20
2758,0.297611,1.858672,21,20
2759,0.297611,1.858672,21,20
2760,0.297611,1.858672,21,20
2761,0.297611,1.858672,21,20
2762,0.297611,1.858672,21,20
2763,0.297611,1.858672,21,20
2764,0.280881,1.572975,20,20
2765,0.280881,1.572975,20,20
2766,0.280881,1.572975,20,20
2767,0.280881,1.572975,20,20
2768,0.280881,1.572975,20,20
2769,0.280881,1.572975,20,20
2770,0.280881,1.572975,20,20
2771,0.280881,1.572975,20,20
2772,0.280881,1.572975,20,20
2773,0.280881,1.572975,20,20
2774,0.280881,1.572975,20,20
2775,0.280881,1.572975,20,20
2776,0.280881,1.572975,20,20
2777,0.280881,1.572975,20,20
2778,0.280881,1.572975,20,20
2779,0.280881,1.572975,20,20
2780,0.280881,1.572975,20,20
2781,0.280883,1.572975,20,19
2782,0.280883,1.572975,20,19
2783,0.280883,1.572975,20,19
2784,0.280883,1.572975,20,19
2785,0.280883,1.572975,20,19
2786,0.280883,1.572975,20,19
2787,0.280883,1.572975,20,19
2788,0.280883,1.572975,20,19
2789,0.280883,1.572975,20,19
2790,0.280883,1.572975,20,19
2791,0.280883,1.572975,20,19
2792,0.280883,1.572975,20,19
2793,0.280883,1.572975,20,19
2794,0.280883,1.572975,20,19
2795,0.280883,1.572975,20,19
2796,0.280883,1.572975,20,19
2797,0.280883,1.572975,20,19
2798,0.280883,1.572975,20,19
