step,reward,avg_speed,cav_count,hdv_count
130,0.488554,4.586424,22,13
131,0.501573,4.809610,23,13
132,0.500878,4.797693,23,13
133,0.493579,4.757017,23,13
134,0.484516,4.708801,23,13
135,0.475530,4.661886,23,13
136,0.466492,4.614103,23,13
137,0.457528,4.567569,23,12
138,0.448534,4.520531,23,12
139,0.439578,4.474141,23,12
140,0.430638,4.428034,23,12
141,0.421713,4.382179,23,12
142,0.412669,4.334283,23,12
143,0.403669,4.287131,23,12
144,0.394700,4.240520,23,12
145,0.385771,4.194605,23,12
146,0.376814,4.148184,23,12
147,0.367914,4.102768,23,12
148,0.362287,4.067771,23,12
149,0.360962,4.045061,23,12
150,0.359667,4.022861,23,12
151,0.358437,4.001770,23,13
152,0.357223,3.980962,23,13
153,0.355672,3.954377,23,13
154,0.353688,3.920362,23,13
155,0.351737,3.886926,23,13
156,0.349862,3.854774,23,13
157,0.348025,3.823281,23,13
158,0.388917,3.792730,23,12
159,0.387183,3.763015,23,12
160,0.385521,3.734517,23,13
161,0.383914,3.706975,23,13
162,0.382411,3.681203,23,13
163,0.380928,3.655789,23,13
164,0.379536,3.631921,23,13
165,0.377822,3.602539,23,13
166,0.334932,3.572925,23,13
167,0.333286,3.544719,23,13
168,0.331711,3.517711,23,13
169,0.327443,3.444547,24,13
170,0.326091,3.421365,24,13
171,0.282417,3.395602,24,13
172,0.284348,3.385843,24,13
173,0.286333,3.377003,24,13
174,0.288325,3.368295,24,13
175,0.306023,3.628843,25,13
176,0.308159,3.622598,25,13
177,0.310405,3.618244,25,13
178,0.312646,3.613806,25,13
179,0.314962,3.610644,25,13
180,0.317394,3.609480,25,13
181,0.319819,3.608206,25,13
182,0.322186,3.605926,25,13
183,0.324803,3.607926,25,13
184,0.327400,3.609585,25,13
185,0.330019,3.611620,25,13
186,0.332803,3.616490,25,13
187,0.335510,3.620050,25,13
188,0.352646,3.870953,26,13
189,0.355379,3.874941,26,13
190,0.358186,3.880198,26,13
191,0.367266,3.887173,26,13
192,0.373318,3.905202,26,13
193,0.379359,3.923050,26,13
194,0.385493,3.942497,26,13
195,0.391535,3.960354,26,13
196,0.397691,3.980178,26,13
197,0.403850,4.000043,26,13
198,0.406770,4.007245,26,13
199,0.409769,4.015790,26,13
200,0.412792,4.024767,26,13
201,0.415786,4.033224,26,14
202,0.418780,4.041707,26,14
203,0.421766,4.050023,26,14
204,0.424815,4.059438,26,14
205,0.427824,4.068161,26,14
206,0.430888,4.077838,26,14
207,0.433387,4.077819,26,14
208,0.435519,4.071516,26,14
209,0.437618,4.064643,26,14
210,0.439752,4.058370,26,14
211,0.404001,3.809848,25,14
212,0.407415,3.804071,25,14
213,0.410837,3.798459,25,14
214,0.414290,3.793365,25,14
215,0.413289,3.776202,25,14
216,0.412320,3.759596,25,14
217,0.406855,3.730752,25,14
218,0.398497,3.694615,25,14
219,0.390141,3.658508,25,14
220,0.381793,3.622552,25,14
221,0.373491,3.587363,25,14
222,0.365209,3.552535,25,14
223,0.356933,3.517807,25,14
224,0.348704,3.483887,25,14
225,0.340509,3.450537,25,14
226,0.332317,3.417248,25,14
227,0.324189,3.385057,25,14
228,0.360140,3.352673,25,13
229,0.354141,3.321256,25,13
230,0.348167,3.290282,25,13
231,0.342272,3.260657,25,13
232,0.338108,3.237583,25,13
233,0.337626,3.229322,25,13
234,0.362438,3.482534,26,13
235,0.362037,3.475655,26,13
236,0.356067,3.373322,27,13
237,0.355778,3.368372,27,13
238,0.355520,3.363950,27,13
239,0.355286,3.359939,27,13
240,0.355095,3.356650,27,13
241,0.337738,3.094073,26,13
242,0.337603,3.091761,26,13
243,0.337487,3.089763,26,13
244,0.337392,3.088148,26,13
245,0.337313,3.086778,26,13
246,0.337245,3.085613,26,13
247,0.336850,3.078846,26,13
248,0.335880,3.062222,26,13
249,0.334922,3.045790,26,13
250,0.333970,3.029469,26,13
251,0.333031,3.013376,26,13
252,0.332107,2.997542,26,13
253,0.331201,2.982000,26,13
254,0.330302,2.966591,26,13
255,0.329410,2.951301,26,13
256,0.296345,2.923623,26,13
257,0.296887,2.907202,26,13
258,0.297457,2.891260,26,13
259,0.298031,2.875374,26,13
260,0.254288,2.583174,25,13
261,0.255277,2.567975,25,13
262,0.256272,2.552886,25,13
263,0.257306,2.538476,25,13
264,0.258393,2.524973,25,13
265,0.259482,2.511500,25,13
266,0.260630,2.499031,25,13
267,0.261823,2.487335,25,13
268,0.263034,2.475951,25,13
269,0.264325,2.465935,25,13
270,0.265615,2.455916,25,13
271,0.267000,2.447508,25,14
272,0.267985,2.432266,25,14
273,0.268285,2.405265,25,14
274,0.269826,2.399530,25,14
275,0.271366,2.393790,25,14
276,0.317544,2.389823,25,13
277,0.319846,2.386431,25,13
278,0.322216,2.384191,25,13
279,0.324587,2.381979,25,13
280,0.327055,2.381438,25,13
281,0.329541,2.381201,25,13
282,0.332102,2.382248,25,13
283,0.331481,2.371598,25,13
284,0.330923,2.362025,25,13
285,0.330380,2.352721,25,13
286,0.329261,2.333549,25,13
287,0.327653,2.305972,25,13
288,0.326078,2.278973,25,13
289,0.324460,2.251243,25,13
290,0.322951,2.225366,25,13
291,0.321513,2.200712,25,13
292,0.320127,2.176950,25,13
293,0.336304,2.454272,26,13
294,0.334981,2.431603,26,13
295,0.333713,2.409853,26,13
296,0.332529,2.389559,26,13
297,0.331371,2.369712,26,13
298,0.330195,2.349554,26,13
299,0.329021,2.329423,26,13
300,0.327892,2.310080,26,13
301,0.326820,2.291693,26,13
302,0.325698,2.272461,26,13
303,0.324650,2.254501,26,13
304,0.319244,2.161816,27,13
305,0.318261,2.144971,27,13
306,0.317276,2.128077,27,13
307,0.316323,2.111744,27,13
308,0.315388,2.095723,27,13
309,0.314457,2.079753,27,13
310,0.313582,2.064767,27,13
311,0.312670,2.049130,27,13
312,0.311764,2.033594,27,13
313,0.310821,2.017435,27,13
314,0.309870,2.001132,27,13
315,0.308955,1.985433,27,13
316,0.308000,1.969065,27,13
317,0.307089,1.953449,27,13
318,0.306171,1.937721,27,14
319,0.305346,1.923567,27,14
320,0.304557,1.910051,27,14
321,0.303797,1.897014,27,14
322,0.303124,1.885486,27,14
323,0.302489,1.874593,27,14
324,0.301873,1.864040,27,14
325,0.301335,1.854807,27,14
326,0.300825,1.846068,27,14
327,0.300365,1.838179,27,14
328,0.299959,1.831217,27,14
329,0.299583,1.824775,27,14
330,0.316278,2.110972,28,14
331,0.315990,2.106044,28,14
332,0.315743,2.101805,28,14
333,0.315533,2.098210,28,14
334,0.315325,2.094638,28,14
335,0.314940,2.088041,28,14
336,0.313968,2.071383,28,14
337,0.313017,2.055064,28,14
338,0.312090,2.039184,28,14
339,0.311187,2.023701,28,14
340,0.310305,2.008586,28,14
341,0.261157,1.993777,28,14
342,0.262803,1.989847,28,14
343,0.264467,1.986233,28,14
344,0.266150,1.982942,28,14
345,0.267852,1.979983,28,14
346,0.269558,1.977076,28,14
347,0.271283,1.974515,28,14
348,0.273031,1.972331,28,14
349,0.274794,1.970406,28,14
350,0.276567,1.968667,28,14
351,0.278369,1.967407,28,14
352,0.280191,1.966505,28,14
353,0.282026,1.965812,28,14
354,0.283899,1.965780,28,14
355,0.285784,1.965950,28,14
356,0.287704,1.966724,28,14
357,0.289653,1.968002,28,14
358,0.291632,1.969777,28,14
359,0.293647,1.972174,28,14
360,0.295700,1.975229,28,14
361,0.313913,2.255315,29,14
362,0.316043,2.259680,29,14
363,0.318186,2.264276,29,14
364,0.320372,2.269598,29,14
365,0.322606,2.275756,29,14
366,0.314623,2.093542,28,14
367,0.317540,2.100685,28,14
368,0.317371,2.097783,28,14
369,0.317235,2.095462,28,14
370,0.317127,2.093604,28,14
371,0.317028,2.091904,28,14
372,0.316449,2.081979,28,14
373,0.315921,2.072940,28,14
374,0.315425,2.064420,28,14
375,0.314994,2.057037,28,14
376,0.314572,2.049811,28,14
377,0.314209,2.043577,28,14
378,0.313682,2.034545,28,14
379,0.312656,2.016967,28,14
380,0.311704,2.000632,28,14
381,0.310788,1.984936,28,14
382,0.309907,1.969834,28,14
383,0.309061,1.955329,28,14
384,0.308220,1.940911,28,14
385,0.307415,1.927112,28,14
386,0.306640,1.913823,28,14
387,0.305892,1.900999,28,14
388,0.305154,1.888347,28,14
389,0.304434,1.876004,28,14
390,0.303742,1.864152,28,14
391,0.303053,1.852338,28,14
392,0.302383,1.840844,28,14
393,0.301268,1.821736,28,14
394,0.300316,1.805411,28,14
395,0.299030,1.783380,28,14
396,0.297919,1.764325,28,14
397,0.313488,2.031216,29,14
398,0.312259,2.010161,29,14
399,0.311306,1.993817,29,14
400,0.310192,1.974723,29,14
401,0.309089,1.955814,29,14
402,0.308017,1.937433,29,14
403,0.307189,1.923234,29,14
404,0.306263,1.907367,29,14
405,0.305303,1.890902,29,14
406,0.304384,1.875150,29,14
407,0.303651,1.862583,29,14
408,0.318764,2.121673,30,14
409,0.317912,2.107069,30,14
410,0.317290,2.096401,30,14
411,0.316617,2.084862,30,14
412,0.316110,2.076173,30,14
413,0.315442,2.064723,30,14
414,0.314908,2.055574,30,14
415,0.314356,2.046110,30,14
416,0.313874,2.037838,30,14
417,0.313460,2.030751,30,14
418,0.264255,2.022942,30,14
419,0.266255,2.025091,30,14
420,0.268390,2.029540,30,14
421,0.270403,2.031910,30,14
422,0.272454,2.034921,30,14
423,0.274618,2.039878,30,14
424,0.276680,2.043080,30,14
425,0.278785,2.047026,30,14
426,0.280423,2.042963,30,14
427,0.281921,2.036500,30,14
428,0.283353,2.028906,30,15
429,0.284829,2.022065,30,15
430,0.286285,2.014891,30,15
431,0.287774,2.008264,30,15
432,0.289262,2.001639,30,15
433,0.290763,1.995220,30,15
434,0.292277,1.989033,30,15
435,0.293831,1.983531,30,15
436,0.295390,1.978108,30,15
437,0.296947,1.972666,30,15
438,0.298543,1.967874,30,15
439,0.300141,1.963131,30,15
440,0.301771,1.958926,30,15
441,0.303426,1.955163,30,15
442,0.305073,1.951249,30,15
443,0.306765,1.948108,30,15
444,0.308480,1.945377,30,15
445,0.295965,1.730830,29,15
446,0.295247,1.718518,29,15
447,0.294557,1.706696,29,16
448,0.293898,1.695392,29,16
449,0.293265,1.684536,29,16
450,0.292648,1.673959,29,16
451,0.292063,1.663943,29,16
452,0.291507,1.654410,29,16
453,0.290997,1.645668,29,16
454,0.290492,1.637012,29,16
455,0.290042,1.629292,29,16
456,0.289618,1.622031,29,16
457,0.289219,1.615181,29,16
458,0.305180,1.888796,30,16
459,0.304219,1.872330,30,16
460,0.302430,1.841665,30,16
461,0.300826,1.814152,30,16
462,0.299261,1.787336,30,16
463,0.297658,1.759860,30,16
464,0.295772,1.727518,30,16
465,0.294215,1.700835,30,16
466,0.292453,1.670627,30,16
467,0.290994,1.645604,30,16
468,0.289376,1.617878,30,16
469,0.287529,1.586216,30,16
470,0.286191,1.563267,30,16
471,0.284611,1.536192,30,16
472,0.283206,1.512108,30,16
473,0.281806,1.488108,30,16
474,0.280143,1.459598,30,16
475,0.278957,1.439260,30,16
476,0.277456,1.413528,30,16
477,0.276169,1.391476,30,16
478,0.274940,1.370399,30,16
479,0.273486,1.345476,30,16
480,0.272299,1.325117,30,16
481,0.271085,1.304311,30,16
482,0.270006,1.285811,30,16
483,0.268804,1.265210,30,16
484,0.267738,1.246931,30,16
485,0.266655,1.228366,30,17
486,0.265741,1.212700,30,17
487,0.264904,1.198358,30,17
488,0.264050,1.183719,30,17
489,0.263126,1.167878,30,17
490,0.262237,1.152634,30,17
491,0.261597,1.141671,30,17
492,0.260640,1.125249,30,17
493,0.260156,1.116953,30,17
494,0.259516,1.105988,30,17
495,0.209992,1.092713,30,17
496,0.212030,1.095517,30,17
497,0.213802,1.093740,30,17
498,0.215703,1.094188,30,17
499,0.217657,1.095545,30,17
500,0.219607,1.096827,30,17
501,0.221589,1.098665,30,17
502,0.223504,1.099346,30,17
503,0.225489,1.101238,30,17
504,0.227532,1.104121,30,17
505,0.229579,1.107068,30,17
506,0.231822,1.113373,30,17
507,0.233900,1.116858,30,17
508,0.236055,1.121661,30,17
509,0.238179,1.125932,30,17
510,0.240273,1.129683,30,17
511,0.242405,1.134084,30,17
512,0.244699,1.141263,30,17
513,0.246764,1.144526,30,17
514,0.249078,1.152043,30,17
515,0.251159,1.155586,30,17
516,0.253476,1.163166,30,17
517,0.255611,1.167624,30,17
518,0.257773,1.172540,30,17
519,0.260070,1.179769,30,17
520,0.262286,1.185621,30,17
521,0.264475,1.190999,30,17
522,0.264262,1.187347,30,17
523,0.264078,1.184202,30,17
524,0.263831,1.179964,30,17
525,0.263640,1.176679,30,17
526,0.263467,1.173716,30,17
527,0.263284,1.170584,30,17
528,0.263036,1.166328,30,17
529,0.262858,1.163284,30,17
530,0.249280,0.930516,29,17
531,0.249099,0.927412,29,17
532,0.248893,0.923885,29,17
533,0.248708,0.920712,29,17
534,0.248573,0.918400,29,17
535,0.248396,0.915357,29,17
536,0.248213,0.912228,29,17
537,0.248073,0.909817,29,17
538,0.247887,0.906628,29,17
539,0.247717,0.903712,29,17
540,0.247563,0.901075,29,17
541,0.247414,0.898522,29,17
542,0.247278,0.896202,29,17
543,0.247144,0.893894,29,17
544,0.247029,0.891925,29,17
545,0.246900,0.889713,29,17
546,0.246792,0.887867,29,17
547,0.246652,0.885466,29,17
548,0.246537,0.883499,29,17
549,0.246433,0.881711,29,17
550,0.246336,0.880043,29,17
551,0.246236,0.878331,29,17
552,0.246155,0.876939,29,17
553,0.246081,0.875667,29,17
554,0.246008,0.874426,29,17
555,0.245936,0.873192,29,17
556,0.245866,0.871993,29,17
557,0.245794,0.870748,29,17
558,0.245722,0.869528,29,17
559,0.245655,0.868378,29,17
560,0.245597,0.867385,29,17
561,0.245542,0.866426,29,17
562,0.245490,0.865536,29,17
563,0.245441,0.864710,29,17
564,0.245398,0.863969,29,17
565,0.245317,0.862581,29,17
566,0.245241,0.861272,29,17
567,0.245173,0.860117,29,17
568,0.245117,0.859146,29,17
569,0.245066,0.858281,29,17
570,0.245022,0.857526,29,17
571,0.244981,0.856817,29,17
572,0.196196,0.856210,29,17
573,0.198641,0.865995,29,17
574,0.201090,0.875825,29,17
575,0.221264,1.189527,30,17
576,0.223700,1.199147,30,17
577,0.226137,1.208775,30,17
578,0.228576,1.218444,30,17
579,0.231016,1.228137,30,17
580,0.233458,1.237859,30,17
581,0.235902,1.247610,30,17
582,0.238347,1.257381,30,17
583,0.240793,1.267167,30,17
584,0.243240,1.276971,30,17
585,0.245688,1.286786,30,17
586,0.248136,1.296615,30,17
587,0.250585,1.306452,30,17
588,0.253035,1.316306,30,17
589,0.271806,1.605963,31,17
590,0.274239,1.615518,31,17
591,0.276671,1.625078,31,17
592,0.279104,1.634645,31,17
593,0.281538,1.644222,31,17
594,0.283972,1.653810,31,17
595,0.286407,1.663401,31,17
596,0.288842,1.672999,31,17
597,0.291124,1.679984,31,17
598,0.290353,1.666760,31,17
599,0.289581,1.653536,31,17
600,0.288817,1.640443,31,17
601,0.288062,1.627491,31,17
602,0.287105,1.611080,31,17
603,0.285723,1.587393,31,17
604,0.284341,1.563711,31,17
605,0.282980,1.540377,31,17
606,0.281639,1.517391,31,17
607,0.280316,1.494710,31,17
608,0.279006,1.472239,31,17
609,0.277721,1.450216,31,17
610,0.276457,1.428545,31,17
611,0.275221,1.407363,31,17
612,0.273996,1.386360,31,17
613,0.272808,1.365992,31,17
614,0.271649,1.346125,31,17
615,0.257288,1.110658,30,17
616,0.256163,1.091358,30,17
617,0.255039,1.072089,30,17
618,0.253973,1.053826,30,17
619,0.252930,1.035948,30,17
620,0.251934,1.018876,30,17
621,0.250973,1.002396,30,17
622,0.250065,0.986836,30,17
623,0.249179,0.971644,30,17
624,0.248365,0.957682,30,17
625,0.247571,0.944083,30,17
626,0.246829,0.931349,30,17
627,0.246138,0.919505,30,17
628,0.245503,0.908623,30,17
629,0.244871,0.897787,30,17
630,0.244309,0.888156,30,17
631,0.243773,0.878970,30,17
632,0.243291,0.870697,30,17
633,0.242849,0.863129,30,18
634,0.242427,0.855887,30,18
635,0.242058,0.849570,30,18
636,0.241725,0.843859,30,18
637,0.241407,0.838402,30,18
638,0.241136,0.833752,30,18
639,0.240905,0.829797,30,18
640,0.240709,0.826437,30,18
641,0.240513,0.823088,30,18
642,0.240353,0.820338,30,18
643,0.240221,0.818076,30,18
644,0.240113,0.816215,30,19
645,0.240023,0.814686,30,19
646,0.239950,0.813430,30,19
647,0.239890,0.812397,30,19
648,0.239840,0.811549,30,19
649,0.239799,0.810839,30,19
650,0.239765,0.810251,30,19
651,0.191611,0.809760,30,19
652,0.194045,0.819345,30,19
653,0.196484,0.829006,30,19
654,0.198925,0.838716,30,19
655,0.201369,0.848473,30,19
656,0.203815,0.858257,30,19
657,0.206263,0.868075,30,19
658,0.208712,0.877918,30,19
659,0.211162,0.887785,30,19
660,0.213614,0.897661,30,19
661,0.216066,0.907553,30,19
662,0.218519,0.917460,30,19
663,0.220972,0.927378,30,19
664,0.223426,0.937305,30,19
665,0.225881,0.947239,30,19
666,0.228335,0.957174,30,19
667,0.230790,0.967117,30,19
668,0.233246,0.977069,30,19
669,0.235701,0.987021,30,19
670,0.238157,0.996976,30,19
671,0.240613,1.006933,30,19
672,0.259973,1.306672,31,19
673,0.262409,1.316300,31,19
674,0.264163,1.314229,31,19
675,0.265921,1.312217,31,19
676,0.267680,1.310224,31,19
677,0.267004,1.298646,31,19
678,0.266331,1.287095,31,19
679,0.265653,1.275488,31,19
680,0.264999,1.264264,31,19
681,0.264340,1.252977,31,19
682,0.263690,1.241827,31,19
683,0.263045,1.230778,31,19
684,0.262401,1.219724,31,19
685,0.261766,1.208853,31,19
686,0.261146,1.198222,31,19
687,0.260525,1.187573,31,19
688,0.259915,1.177121,31,19
689,0.259332,1.167115,31,19
690,0.258747,1.157097,31,19
691,0.258184,1.147448,31,19
692,0.257636,1.138044,31,19
693,0.257095,1.128769,31,19
694,0.256584,1.120009,31,19
695,0.256073,1.111243,31,19
696,0.255604,1.103219,31,19
697,0.255132,1.095124,31,19
698,0.254707,1.087842,31,19
699,0.254285,1.080600,31,19
700,0.239515,0.848829,30,19
701,0.238880,0.837937,30,19
702,0.238308,0.828132,30,19
703,0.237815,0.819683,30,19
704,0.237350,0.811718,30,19
705,0.236938,0.804645,30,19
706,0.236596,0.798783,30,19
707,0.236313,0.793929,30,19
708,0.236076,0.789877,30,19
709,0.235854,0.786073,30,19
710,0.235671,0.782924,30,19
711,0.235521,0.780361,30,19
712,0.235400,0.778286,30,19
713,0.235300,0.776571,30,19
714,0.235219,0.775179,30,19
715,0.235152,0.774029,30,19
716,0.235096,0.773068,30,19
717,0.235049,0.772271,30,19
718,0.235011,0.771613,30,19
719,0.234978,0.771056,30,19
720,0.234951,0.770594,30,19
721,0.234928,0.770198,30,19
722,0.234909,0.769862,30,19
723,0.234892,0.769580,30,19
724,0.234878,0.769337,30,19
725,0.234866,0.769126,30,19
726,0.234855,0.768942,30,19
727,0.234846,0.768785,30,19
728,0.234838,0.768644,30,19
729,0.234831,0.768524,30,19
730,0.187324,0.768417,30,19
731,0.189777,0.778322,30,19
732,0.192230,0.788235,30,19
733,0.194684,0.798160,30,19
734,0.197138,0.808088,30,19
735,0.199593,0.818026,30,19
736,0.202048,0.827969,30,19
737,0.204504,0.837920,30,19
738,0.206959,0.847874,30,19
739,0.209415,0.857831,30,19
740,0.211871,0.867795,30,19
741,0.214328,0.877761,30,19
742,0.216784,0.887729,30,19
743,0.219241,0.897701,30,19
744,0.221698,0.907674,30,19
745,0.224155,0.917650,30,19
746,0.226612,0.927628,30,19
747,0.229069,0.937607,30,19
748,0.231526,0.947589,30,19
749,0.233983,0.957572,30,19
750,0.236441,0.967556,30,19
751,0.238898,0.977541,30,19
752,0.241356,0.987527,30,19
753,0.243813,0.997515,30,19
754,0.246271,1.007503,30,19
755,0.248729,1.017492,30,19
756,0.248728,1.017482,30,19
757,0.248728,1.017473,30,19
758,0.210852,1.017464,30,19
759,0.212935,1.027457,30,19
760,0.215018,1.037449,30,19
761,0.217101,1.047443,30,19
762,0.219184,1.057437,30,19
763,0.221267,1.067431,30,19
764,0.223350,1.077426,30,19
765,0.225433,1.087421,30,19
766,0.227516,1.097416,30,19
767,0.229599,1.107412,30,19
768,0.231682,1.117408,30,19
769,0.233765,1.127404,30,19
770,0.235848,1.137401,30,19
771,0.237932,1.147398,30,19
772,0.240015,1.157395,30,19
773,0.242098,1.167392,30,19
774,0.244181,1.177390,30,19
775,0.246264,1.187387,30,19
776,0.248347,1.197385,30,19
777,0.250431,1.207383,30,19
778,0.252514,1.217381,30,19
779,0.254597,1.227379,30,19
780,0.256680,1.237378,30,19
781,0.258764,1.247376,30,19
782,0.224847,1.257375,30,19
783,0.226930,1.267374,30,19
784,0.205768,1.052454,29,19
785,0.208247,1.062798,29,19
786,0.210725,1.073142,29,19
787,0.213203,1.083485,29,19
788,0.215682,1.093829,29,19
789,0.218160,1.104173,29,19
790,0.220639,1.114517,29,19
791,0.223117,1.124861,29,19
792,0.225595,1.135205,29,19
793,0.228074,1.145550,29,19
794,0.230552,1.155894,29,19
795,0.233031,1.166238,29,19
796,0.235509,1.176582,29,19
797,0.237987,1.186927,29,19
798,0.240466,1.197271,29,19
799,0.242944,1.207615,29,19
800,0.245423,1.217960,29,19
801,0.247901,1.228304,29,19
802,0.250380,1.238649,29,19
803,0.252858,1.248993,29,19
804,0.255336,1.259338,29,19
805,0.257815,1.269682,29,19
806,0.260293,1.280027,29,19
807,0.262772,1.290371,29,19
808,0.262772,1.290371,29,19
809,0.262772,1.290371,29,19
810,0.262772,1.290371,29,19
811,0.262772,1.290371,29,19
812,0.262772,1.290370,29,19
813,0.262772,1.290370,29,19
814,0.215897,1.290370,29,19
815,0.218375,1.300715,29,19
816,0.220853,1.311060,29,19
817,0.223332,1.321404,29,19
818,0.225810,1.331749,29,19
819,0.228289,1.342094,29,19
820,0.230767,1.352438,29,19
821,0.233246,1.362783,29,19
822,0.235724,1.373128,29,19
823,0.238203,1.383472,29,19
824,0.240681,1.393817,29,19
825,0.243159,1.404162,29,19
826,0.245638,1.414507,29,19
827,0.248116,1.424852,29,19
828,0.250595,1.435196,29,19
829,0.253073,1.445541,29,19
830,0.255552,1.455886,29,19
831,0.258030,1.466231,29,19
832,0.260509,1.476576,29,19
833,0.262987,1.486920,29,19
834,0.265465,1.497265,29,19
835,0.267944,1.507610,29,19
836,0.270422,1.517955,29,19
837,0.272901,1.528300,29,19
838,0.275379,1.538644,29,19
839,0.277858,1.548989,29,19
840,0.277858,1.548989,29,19
841,0.277858,1.548989,29,19
842,0.277858,1.548989,29,19
843,0.277858,1.548989,29,19
844,0.277858,1.548989,29,19
845,0.277858,1.548989,29,19
846,0.277858,1.548989,29,19
847,0.277858,1.548989,29,19
848,0.277858,1.548989,29,19
849,0.277858,1.548989,29,19
850,0.277858,1.548989,29,19
851,0.277858,1.548989,29,19
852,0.277858,1.548989,29,19
853,0.230983,1.548989,29,19
854,0.233461,1.559334,29,19
855,0.235940,1.569679,29,19
856,0.238418,1.580024,29,19
857,0.240897,1.590369,29,19
858,0.243375,1.600713,29,19
859,0.245853,1.611058,29,19
860,0.248332,1.621403,29,19
861,0.250810,1.631748,29,19
862,0.253289,1.642093,29,19
863,0.255767,1.652438,29,19
864,0.258246,1.662782,29,19
865,0.260724,1.673127,29,19
866,0.263203,1.683472,29,19
867,0.265681,1.693817,29,19
868,0.268159,1.704162,29,19
869,0.270638,1.714507,29,19
870,0.273116,1.724851,29,19
871,0.275595,1.735196,29,19
