window,step,throughput,cumulative_throughput
220,22000,3,12
221,22100,1,13
222,22200,1,14
223,22300,2,16
224,22400,3,19
225,22500,5,24
226,22600,4,28
227,22700,2,30
228,22800,5,35
229,22900,0,35
230,23000,7,42
231,23100,3,45
232,23200,5,50
233,23300,4,54
234,23400,7,61
235,23500,6,67
236,23600,1,68
237,23700,4,72
238,23800,5,77
239,23900,6,83
240,24000,4,87
241,24100,3,90
242,24200,5,95
243,24300,4,99
244,24400,6,105
245,24500,4,109
246,24600,5,114
247,24700,4,118
248,24800,3,121
249,24900,4,125
250,25000,3,128
251,25100,4,132
252,25200,3,135
253,25300,5,140
254,25400,4,144
255,25500,6,150
256,25600,5,155
257,25700,7,162
258,25800,4,166
259,25900,5,171
260,26000,5,176
261,26100,4,180
262,26200,3,183
263,26300,4,187
264,26400,2,189
265,26500,3,192
266,26600,4,196
267,26700,4,200
268,26800,5,205
269,26900,6,211
270,27000,4,215
271,27100,3,218
272,27200,4,222
273,27300,6,228
274,27400,5,233
275,27500,5,238
276,27600,4,242
277,27700,4,246
278,27800,6,252
279,27900,5,257
280,28000,5,262
281,28100,4,266
282,28200,4,270
283,28300,4,274
284,28400,4,278
285,28500,1,279
286,28600,2,281
287,28700,2,283
288,28800,2,285
289,28900,5,290
290,29000,1,291
291,29100,6,297
292,29200,4,301
293,29300,3,304
294,29400,7,311
295,29500,6,317
296,29600,5,322
297,29700,4,326
298,29800,6,332
299,29900,6,338
300,30000,4,342
301,30100,6,348
302,30200,4,352
303,30300,5,357
304,30400,5,362
305,30500,5,367
306,30600,6,373
307,30700,0,373
308,30800,6,379
309,30900,7,386
310,31000,5,391
311,31100,5,396
312,31200,5,401
313,31300,3,404
314,31400,6,410
315,31500,5,415
316,31600,2,417
317,31700,5,422
318,31800,0,422
319,31900,4,426
320,32000,5,431
321,32100,7,438
322,32200,4,442
323,32300,5,447
324,32400,5,452
325,32500,4,456
326,32600,3,459
327,32700,4,463
328,32800,3,466
329,32900,2,468
330,33000,3,471
331,33100,7,478
332,33200,6,484
333,33300,6,490
334,33400,5,495
335,33500,4,499
336,33600,6,505
337,33700,6,511
338,33800,5,516
339,33900,4,520
340,34000,3,523
341,34100,3,526
342,34200,6,532
343,34300,5,537
344,34400,2,539
345,34500,7,546
346,34600,4,550
347,34700,4,554
348,34800,1,555
349,34900,2,557
350,35000,5,562
351,35100,1,563
352,35200,2,565
353,35300,4,569
354,35400,3,572
355,35500,2,574
356,35600,4,578
357,35700,4,582
358,35800,3,585
359,35900,5,590
360,36000,3,593
361,36100,4,597
362,36200,4,601
363,36300,4,605
364,36400,3,608
365,36500,5,613
366,36600,4,617
367,36700,4,621
368,36800,3,624
369,36900,2,626
370,37000,4,630
371,37100,3,633
372,37200,5,638
373,37300,4,642
374,37400,4,646
375,37500,5,651
376,37600,3,654
377,37700,3,657
378,37800,6,663
379,37900,5,668
380,38000,5,673
381,38100,5,678
382,38200,4,682
383,38300,6,688
384,38400,5,693
385,38500,5,698
386,38600,3,701
387,38700,5,706
388,38800,3,709
389,38900,3,712
390,39000,1,713
391,39100,5,718
392,39200,2,720
393,39300,5,725
394,39400,2,727
395,39500,4,731
396,39600,4,735
397,39700,5,740
398,39800,4,744
399,39900,3,747
400,40000,3,750
401,40100,4,754
402,40200,4,758
403,40300,4,762
404,40400,4,766
405,40500,2,768
406,40600,6,774
407,40700,2,776
408,40800,7,783
409,40900,6,789
410,41000,4,793
411,41100,3,796
412,41200,7,803
413,41300,3,806
414,41400,6,812
415,41500,5,817
416,41600,5,822
417,41700,6,828
418,41800,4,832
419,41900,3,835
420,42000,1,836
421,42100,5,841
422,42200,6,847
423,42300,6,853
424,42400,3,856
425,42500,4,860
426,42600,4,864
427,42700,3,867
428,42800,6,873
429,42900,2,875
430,43000,6,881
431,43100,5,886
432,43200,2,888
433,43300,3,891
434,43400,4,895
435,43500,4,899
436,43600,5,904
437,43700,3,907
438,43800,5,912
439,43900,6,918
440,44000,5,923
441,44100,5,928
442,44200,3,931
443,44300,3,934
444,44400,2,936
445,44500,6,942
446,44600,4,946
447,44700,5,951
448,44800,4,955
449,44900,7,962
450,45000,6,968
451,45100,5,973
452,45200,6,979
453,45300,4,983
454,45400,4,987
455,45500,5,992
456,45600,5,997
457,45700,4,1001
458,45800,5,1006
459,45900,6,1012
460,46000,1,1013
461,46100,2,1015
462,46200,7,1022
463,46300,5,1027
464,46400,4,1031
465,46500,1,1032
466,46600,4,1036
467,46700,5,1041
468,46800,5,1046
469,46900,5,1051
470,47000,3,1054
471,47100,5,1059
472,47200,5,1064
473,47300,3,1067
474,47400,4,1071
475,47500,7,1078
476,47600,4,1082
477,47700,5,1087
478,47800,6,1093
479,47900,5,1098
480,48000,3,1101
481,48100,5,1106
482,48200,3,1109
483,48300,2,1111
484,48400,7,1118
485,48500,5,1123
486,48600,4,1127
487,48700,6,1133
488,48800,5,1138
489,48900,6,1144
490,49000,6,1150
491,49100,4,1154
492,49200,3,1157
493,49300,5,1162
494,49400,6,1168
495,49500,7,1175
496,49600,4,1179
497,49700,2,1181
498,49800,2,1183
499,49900,6,1189
500,50000,7,1196
501,50100,3,1199
502,50200,3,1202
503,50300,3,1205
504,50400,4,1209
505,50500,5,1214
506,50600,4,1218
507,50700,3,1221
508,50800,2,1223
509,50900,7,1230
510,51000,3,1233
511,51100,4,1237
512,51200,5,1242
513,51300,4,1246
514,51400,5,1251
515,51500,1,1252
516,51600,2,1254
517,51700,6,1260
518,51800,5,1265
519,51900,3,1268
520,52000,4,1272
521,52100,5,1277
522,52200,4,1281
523,52300,6,1287
524,52400,6,1293
525,52500,6,1299
526,52600,4,1303
527,52700,4,1307
528,52800,6,1313
529,52900,5,1318
530,53000,5,1323
531,53100,5,1328
532,53200,4,1332
533,53300,3,1335
534,53400,2,1337
535,53500,4,1341
536,53600,6,1347
537,53700,3,1350
538,53800,3,1353
539,53900,7,1360
540,54000,7,1367
541,54100,5,1372
542,54200,4,1376
543,54300,3,1379
544,54400,4,1383
545,54500,5,1388
546,54600,5,1393
547,54700,4,1397
548,54800,3,1400
549,54900,1,1401
550,55000,3,1404
551,55100,5,1409
552,55200,0,1409
553,55300,2,1411
554,55400,4,1415
555,55500,4,1419
556,55600,3,1422
557,55700,4,1426
558,55800,1,1427
559,55900,5,1432
560,56000,3,1435
561,56100,2,1437
562,56200,1,1438
563,56300,2,1440
564,56400,2,1442
565,56500,4,1446
566,56600,1,1447
567,56700,3,1450
568,56800,3,1453
569,56900,4,1457
570,57000,5,1462
571,57100,3,1465
572,57200,4,1469
573,57300,6,1475
574,57400,3,1478
575,57500,4,1482
576,57600,5,1487
577,57700,4,1491
578,57800,1,1492
579,57900,8,1500
580,58000,7,1507
581,58100,4,1511
582,58200,5,1516
583,58300,5,1521
584,58400,4,1525
585,58500,4,1529
586,58600,6,1535
587,58700,5,1540
588,58800,5,1545
589,58900,2,1547
590,59000,8,1555
591,59100,6,1561
592,59200,5,1566
593,59300,5,1571
594,59400,5,1576
595,59500,5,1581
596,59600,3,1584
597,59700,6,1590
598,59800,6,1596
599,59900,1,1597
600,60000,6,1603
601,60100,5,1608
602,60200,7,1615
603,60300,4,1619
604,60400,5,1624
605,60500,4,1628
606,60600,4,1632
607,60700,6,1638
608,60800,6,1644
609,60900,6,1650
610,61000,5,1655
611,61100,2,1657
612,61200,7,1664
613,61300,4,1668
614,61400,6,1674
615,61500,1,1675
616,61600,1,1676
617,61700,3,1679
618,61800,7,1686
619,61900,5,1691
620,62000,7,1698
621,62100,7,1705
622,62200,6,1711
623,62300,6,1717
624,62400,4,1721
625,62500,5,1726
626,62600,3,1729
627,62700,5,1734
628,62800,3,1737
629,62900,3,1740
630,63000,5,1745
631,63100,5,1750
632,63200,5,1755
633,63300,4,1759
634,63400,4,1763
635,63500,5,1768
636,63600,4,1772
637,63700,5,1777
638,63800,4,1781
639,63900,3,1784
640,64000,5,1789
641,64100,5,1794
642,64200,1,1795
643,64300,1,1796
644,64400,2,1798
645,64500,4,1802
646,64600,5,1807
647,64700,4,1811
648,64800,2,1813
649,64900,3,1816
650,65000,6,1822
651,65100,3,1825
652,65200,6,1831
653,65300,1,1832
654,65400,1,1833
655,65500,5,1838
656,65600,0,1838
657,65700,0,1838
658,65800,5,1843
659,65900,6,1849
660,66000,5,1854
661,66100,3,1857
662,66200,2,1859
663,66300,2,1861
664,66400,4,1865
665,66500,2,1867
666,66600,2,1869
667,66700,5,1874
668,66800,4,1878
669,66900,2,1880
670,67000,6,1886
671,67100,6,1892
672,67200,3,1895
673,67300,6,1901
674,67400,1,1902
675,67500,6,1908
676,67600,4,1912
677,67700,3,1915
678,67800,2,1917
679,67900,2,1919
680,68000,4,1923
681,68100,2,1925
682,68200,2,1927
683,68300,6,1933
684,68400,3,1936
685,68500,4,1940
686,68600,3,1943
687,68700,4,1947
688,68800,3,1950
689,68900,3,1953
690,69000,3,1956
691,69100,4,1960
692,69200,2,1962
693,69300,4,1966
694,69400,4,1970
695,69500,6,1976
696,69600,6,1982
697,69700,2,1984
698,69800,1,1985
699,69900,3,1988
700,70000,4,1992
701,70100,3,1995
702,70200,5,2000
703,70300,6,2006
704,70400,5,2011
705,70500,3,2014
706,70600,7,2021
707,70700,1,2022
708,70800,2,2024
709,70900,2,2026
710,71000,3,2029
711,71100,1,2030
712,71200,2,2032
713,71300,4,2036
714,71400,4,2040
715,71500,2,2042
716,71600,3,2045
717,71700,3,2048
718,71800,1,2049
719,71900,6,2055
720,72000,5,2060
721,72100,5,2065
722,72200,1,2066
723,72300,3,2069
724,72400,4,2073
725,72500,4,2077
726,72600,3,2080
727,72700,2,2082
728,72800,2,2084
729,72900,3,2087
730,73000,6,2093
731,73100,1,1
732,73200,5,6
733,73300,5,11
734,73400,5,16
735,73500,1,17
736,73600,2,19
737,73700,8,27
738,73800,5,32
739,73900,5,37
740,74000,7,44
741,74100,3,47
742,74200,6,53
743,74300,5,58
744,74400,3,61
745,74500,2,63
746,74600,6,69
747,74700,5,74
748,74800,7,81
749,74900,6,87
750,75000,5,92
751,75100,5,97
752,75200,5,102
753,75300,6,108
754,75400,5,113
755,75500,2,115
756,75600,4,119
757,75700,6,125
758,75800,6,131
759,75900,4,135
760,76000,4,139
761,76100,5,144
762,76200,3,147
763,76300,5,152
764,76400,4,156
765,76500,6,162
766,76600,5,167
767,76700,4,171
768,76800,7,178
769,76900,5,183
770,77000,4,187
771,77100,3,190
772,77200,7,197
773,77300,3,200
774,77400,1,201
775,77500,5,206
776,77600,6,212
777,77700,5,217
778,77800,2,219
779,77900,5,224
780,78000,3,227
781,78100,4,231
782,78200,4,235
783,78300,4,239
784,78400,3,242
785,78500,2,244
786,78600,3,247
787,78700,5,252
788,78800,4,256
789,78900,0,256
790,79000,7,263
791,79100,5,268
792,79200,4,272
793,79300,5,277
794,79400,2,279
795,79500,4,4
796,79600,5,9
797,79700,3,12
798,79800,4,16
799,79900,3,19
800,80000,4,23
801,80100,2,25
802,80200,2,27
803,80300,7,34
804,80400,4,38
805,80500,1,39
806,80600,5,44
807,80700,4,48
808,80800,5,53
809,80900,7,60
810,81000,0,60
811,81100,5,65
812,81200,1,1
813,81300,5,6
814,81400,4,10
815,81500,3,13
816,81600,3,16
817,81700,3,19
818,81800,1,20
819,81900,7,27
820,82000,3,30
821,82100,6,36
822,82200,5,41
823,82300,2,43
824,82400,6,49
825,82500,4,53
826,82600,7,60
827,82700,3,63
828,82800,1,1
829,82900,5,6
830,83000,5,11
831,83100,3,14
832,83200,1,15
833,83300,4,19
834,83400,4,23
835,83500,5,28
836,83600,5,33
837,83700,3,36
838,83800,5,41
839,83900,2,43
840,84000,5,48
841,84100,6,54
842,84200,6,60
843,84300,5,65
844,84400,1,66
845,84500,6,72
846,84600,7,79
847,84700,6,85
848,84800,5,90
849,84900,5,95
850,85000,6,101
851,85100,4,105
852,85200,4,109
853,85300,5,114
854,85400,6,120
855,85500,5,125
856,85600,2,127
857,85700,5,132
858,85800,5,137
859,85900,5,142
860,86000,4,146
861,86100,5,151
862,86200,7,158
863,86300,6,164
864,86400,4,168
865,86500,4,172
866,86600,3,175
867,86700,5,180
868,86800,5,185
869,86900,5,190
870,87000,3,193
871,87100,6,199
872,87200,4,203
873,87300,4,207
874,87400,5,212
875,87500,5,217
876,87600,3,220
877,87700,1,221
878,87800,4,225
879,87900,6,231
880,88000,3,234
881,88100,4,238
882,88200,4,242
883,88300,1,243
884,88400,5,248
885,88500,4,252
886,88600,5,257
887,88700,2,259
888,88800,4,263
889,88900,1,264
890,89000,5,269
891,89100,3,272
892,89200,0,272
893,89300,4,276
894,89400,6,282
895,89500,3,285
896,89600,5,290
897,89700,7,297
898,89800,5,302
899,89900,6,308
900,90000,5,313
901,90100,3,316
902,90200,6,322
903,90300,4,326
904,90400,6,332
905,90500,6,338
906,90600,6,344
907,90700,3,347
908,90800,2,349
909,90900,7,356
910,91000,6,362
911,91100,6,368
912,91200,3,371
913,91300,5,376
914,91400,0,376
915,91500,1,377
916,91600,7,384
917,91700,7,391
918,91800,6,397
919,91900,2,399
920,92000,6,405
921,92100,4,409
922,92200,6,415
923,92300,5,420
924,92400,6,426
925,92500,3,429
926,92600,2,431
927,92700,3,434
928,92800,4,438
929,92900,6,444
930,93000,4,448
931,93100,5,453
932,93200,3,456
933,93300,7,463
934,93400,4,467
935,93500,4,471
936,93600,5,476
937,93700,5,481
938,93800,4,485
939,93900,5,490
940,94000,5,495
941,94100,6,501
942,94200,7,508
943,94300,5,513
944,94400,3,516
945,94500,6,522
946,94600,6,528
947,94700,3,531
948,94800,4,535
949,94900,4,539
950,95000,4,543
951,95100,4,547
952,95200,4,551
953,95300,4,555
954,95400,1,556
955,95500,5,561
956,95600,4,565
957,95700,1,566
958,95800,2,568
959,95900,3,571
960,96000,2,573
961,96100,4,577
962,96200,2,579
963,96300,3,582
964,96400,3,585
965,96500,3,588
966,96600,3,591
967,96700,3,594
968,96800,4,598
969,96900,5,603
970,97000,5,608
971,97100,2,610
972,97200,4,614
973,97300,4,618
974,97400,5,623
975,97500,5,628
976,97600,7,635
977,97700,5,640
978,97800,6,646
979,97900,6,652
980,98000,6,658
981,98100,4,662
982,98200,5,667
983,98300,3,670
984,98400,5,675
985,98500,7,682
986,98600,6,688
987,98700,6,694
988,98800,5,699
989,98900,7,706
990,99000,5,711
991,99100,5,716
992,99200,5,721
993,99300,6,727
994,99400,5,732
995,99500,4,736
996,99600,2,738
997,99700,4,742
998,99800,8,750
999,99900,6,756
1000,100000,5,761
1001,100100,6,767
1002,100200,4,771
1003,100300,5,776
1004,100400,7,783
1005,100500,5,788
1006,100600,5,793
1007,100700,6,799
1008,100800,2,801
1009,100900,6,807
1010,101000,2,809
1011,101100,6,815
1012,101200,7,822
1013,101300,3,825
1014,101400,5,830
1015,101500,2,832
1016,101600,6,838
1017,101700,4,842
1018,101800,5,847
1019,101900,6,853
1020,102000,4,857
1021,102100,6,863
1022,102200,1,864
1023,102300,6,870
1024,102400,5,875
1025,102500,4,879
1026,102600,3,882
1027,102700,4,886
1028,102800,4,890
1029,102900,0,890
1030,103000,3,893
1031,103100,5,898
1032,103200,2,900
1033,103300,2,902
1034,103400,4,906
1035,103500,7,913
1036,103600,6,919
1037,103700,5,924
1038,103800,4,928
1039,103900,2,930
1040,104000,7,937
1041,104100,6,943
1042,104200,4,947
1043,104300,4,951
1044,104400,5,956
1045,104500,7,963
1046,104600,6,969
1047,104700,7,976
1048,104800,5,981
1049,104900,6,987
1050,105000,4,991
1051,105100,4,995
1052,105200,6,1001
1053,105300,3,1004
1054,105400,4,1008
1055,105500,3,1011
1056,105600,2,1013
1057,105700,5,1018
1058,105800,4,1022
1059,105900,1,1023
1060,106000,7,1030
1061,106100,4,1034
1062,106200,4,1038
1063,106300,6,1044
1064,106400,3,1047
1065,106500,6,1053
1066,106600,4,1057
1067,106700,4,1061
1068,106800,5,1066
1069,106900,6,1072
1070,107000,5,1077
1071,107100,6,1083
1072,107200,4,1087
1073,107300,3,1090
1074,107400,3,1093
1075,107500,5,1098
1076,107600,2,1100
1077,107700,3,1103
1078,107800,4,1107
1079,107900,7,1114
1080,108000,2,1116
1081,108100,4,1120
1082,108200,7,1127
1083,108300,6,1133
1084,108400,5,1138
1085,108500,6,1144
1086,108600,6,1150
1087,108700,5,1155
1088,108800,5,1160
1089,108900,5,1165
1090,109000,5,1170
1091,109100,3,1173
1092,109200,6,1179
1093,109300,5,1184
1094,109400,6,1190
1095,109500,5,1195
1096,109600,0,1195
1097,109700,7,1202
1098,109800,5,1207
1099,109900,2,1209
1100,110000,7,1216
1101,110100,7,1223
1102,110200,4,1227
1103,110300,6,1233
1104,110400,3,1236
1105,110500,6,1242
1106,110600,6,1248
1107,110700,2,1250
1108,110800,6,1256
1109,110900,3,1259
1110,111000,3,1262
1111,111100,4,1266
1112,111200,3,1269
1113,111300,6,1275
1114,111400,5,1280
1115,111500,5,1285
1116,111600,4,1289
1117,111700,4,1293
1118,111800,4,1297
1119,111900,3,1300
1120,112000,3,1303
1121,112100,5,1308
1122,112200,4,1312
1123,112300,5,1317
1124,112400,4,1321
1125,112500,2,1323
1126,112600,5,1328
1127,112700,4,1332
1128,112800,3,1335
1129,112900,3,1338
1130,113000,2,1340
1131,113100,2,1342
1132,113200,7,1349
1133,113300,3,1352
1134,113400,4,1356
1135,113500,5,1361
1136,113600,1,1362
1137,113700,7,1369
1138,113800,5,1374
1139,113900,1,1375
1140,114000,2,1377
1141,114100,3,1380
1142,114200,7,1387
1143,114300,6,1393
1144,114400,6,1399
1145,114500,3,1402
1146,114600,5,1407
1147,114700,5,1412
1148,114800,6,1418
1149,114900,3,1421
1150,115000,6,1427
1151,115100,2,1429
1152,115200,6,1435
1153,115300,6,1441
1154,115400,6,1447
1155,115500,3,1450
1156,115600,5,1455
1157,115700,4,1459
1158,115800,3,1462
1159,115900,6,1468
1160,116000,3,1471
1161,116100,5,1476
1162,116200,3,1479
1163,116300,5,1484
1164,116400,4,1488
1165,116500,6,1494
1166,116600,3,1497
1167,116700,6,1503
1168,116800,7,1510
1169,116900,6,1516
1170,117000,4,1520
1171,117100,6,1526
1172,117200,3,1529
1173,117300,4,1533
1174,117400,5,1538
1175,117500,2,1540
1176,117600,8,1548
1177,117700,5,1553
1178,117800,3,1556
1179,117900,3,1559
1180,118000,7,1566
1181,118100,6,1572
1182,118200,7,1579
1183,118300,5,1584
1184,118400,4,1588
1185,118500,7,1595
1186,118600,1,1596
1187,118700,7,1603
1188,118800,7,1610
1189,118900,4,1614
1190,119000,4,1618
1191,119100,4,1622
1192,119200,5,1627
1193,119300,2,1629
1194,119400,1,1630
1195,119500,3,1633
1196,119600,7,1640
1197,119700,7,1647
1198,119800,1,1648
1199,119900,4,1652
1200,120000,5,1657
1201,120100,6,1663
1202,120200,5,1668
1203,120300,4,1672
1204,120400,2,1674
1205,120500,5,1679
1206,120600,6,1685
1207,120700,4,1689
1208,120800,2,1691
1209,120900,1,1692
1210,121000,5,1697
1211,121100,6,1703
1212,121200,4,1707
1213,121300,5,1712
1214,121400,3,1715
1215,121500,6,1721
1216,121600,4,1725
1217,121700,4,1729
1218,121800,6,1735
1219,121900,2,1737
1220,122000,2,1739
1221,122100,1,1740
1222,122200,1,1741
1223,122300,4,1745
1224,122400,1,1746
1225,122500,2,1748
1226,122600,2,1750
1227,122700,6,1756
1228,122800,3,1759
1229,122900,5,1764
1230,123000,2,1766
1231,123100,3,1769
1232,123200,5,1774
1233,123300,0,1774
1234,123400,0,1774
1235,123500,6,1780
1236,123600,6,1786
1237,123700,5,1791
1238,123800,6,1797
1239,123900,4,1801
1240,124000,2,1803
1241,124100,6,1809
1242,124200,5,1814
1243,124300,6,1820
1244,124400,4,1824
1245,124500,7,1831
1246,124600,4,1835
1247,124700,3,1838
1248,124800,6,1844
1249,124900,5,1849
1250,125000,6,1855
1251,125100,8,1863
1252,125200,1,1864
1253,125300,6,1870
1254,125400,7,1877
1255,125500,2,1879
1256,125600,5,1884
1257,125700,5,1889
1258,125800,5,1894
1259,125900,6,1900
1260,126000,4,1904
1261,126100,4,1908
1262,126200,7,1915
1263,126300,4,1919
1264,126400,7,1926
1265,126500,2,1928
1266,126600,4,1932
1267,126700,7,1939
1268,126800,5,1944
1269,126900,4,1948
1270,127000,3,1951
1271,127100,4,1955
1272,127200,4,1959
1273,127300,3,1962
1274,127400,5,1967
1275,127500,0,1967
1276,127600,5,1972
1277,127700,4,1976
1278,127800,7,1983
1279,127900,3,1986
1280,128000,3,1989
1281,128100,1,1990
1282,128200,2,1992
1283,128300,5,1997
1284,128400,2,1999
1285,128500,6,2005
1286,128600,5,2010
1287,128700,5,2015
1288,128800,3,2018
1289,128900,5,2023
1290,129000,3,2026
1291,129100,6,2032
1292,129200,3,2035
1293,129300,5,2040
1294,129400,5,2045
1295,129500,3,2048
1296,129600,3,2051
1297,129700,3,2054
1298,129800,2,2056
1299,129900,7,2063
1300,130000,3,2066
1301,130100,3,2069
1302,130200,5,2074
1303,130300,1,2075
1304,130400,0,2075
1305,130500,7,2082
1306,130600,6,2088
1307,130700,5,2093
1308,130800,6,2099
1309,130900,4,2103
1310,131000,4,2107
1311,131100,5,2112
1312,131200,5,2117
1313,131300,4,2121
1314,131400,4,2125
1315,131500,2,2127
1316,131600,1,2128
1317,131700,4,2132
1318,131800,7,2139
1319,131900,5,2144
1320,132000,1,1
1321,132100,5,6
1322,132200,4,10
1323,132300,4,14
1324,132400,6,20
1325,132500,5,25
1326,132600,5,30
1327,132700,6,36
1328,132800,4,40
1329,132900,5,45
1330,133000,2,47
1331,133100,3,50
1332,133200,4,54
1333,133300,6,60
1334,133400,2,62
1335,133500,6,68
1336,133600,8,76
1337,133700,5,81
1338,133800,7,88
1339,133900,5,93
1340,134000,6,99
1341,134100,7,106
1342,134200,2,108
1343,134300,6,114
1344,134400,5,119
1345,134500,4,123
1346,134600,3,126
1347,134700,5,131
1348,134800,3,134
1349,134900,3,137
1350,135000,5,142
1351,135100,4,146
1352,135200,6,152
1353,135300,3,155
1354,135400,5,160
1355,135500,4,164
1356,135600,6,170
1357,135700,5,175
1358,135800,5,180
1359,135900,6,186
1360,136000,3,189
1361,136100,7,196
1362,136200,5,201
1363,136300,2,203
1364,136400,4,207
1365,136500,3,210
1366,136600,4,214
1367,136700,4,218
1368,136800,5,223
1369,136900,4,227
1370,137000,5,232
1371,137100,2,234
1372,137200,4,238
1373,137300,3,241
1374,137400,1,242
1375,137500,1,243
1376,137600,3,246
1377,137700,3,249
1378,137800,4,253
1379,137900,0,253
1380,138000,5,258
1381,138100,7,265
1382,138200,6,271
1383,138300,8,279
1384,138400,5,284
1385,138500,6,290
1386,138600,4,294
1387,138700,4,298
1388,138800,4,302
1389,138900,5,307
1390,139000,5,312
1391,139100,7,319
1392,139200,0,319
1393,139300,7,326
1394,139400,6,332
1395,139500,6,338
1396,139600,4,342
1397,139700,5,347
1398,139800,1,348
1399,139900,0,348
1400,140000,5,353
1401,140100,7,360
1402,140200,6,366
1403,140300,6,372
1404,140400,4,376
1405,140500,6,382
1406,140600,5,387
1407,140700,5,392
1408,140800,5,397
1409,140900,7,404
1410,141000,4,408
1411,141100,5,413
1412,141200,6,419
1413,141300,3,422
1414,141400,4,426
1415,141500,5,431
1416,141600,6,437
1417,141700,5,442
1418,141800,2,444
1419,141900,5,449
1420,142000,6,455
1421,142100,5,460
1422,142200,5,465
1423,142300,5,470
1424,142400,5,475
1425,142500,5,480
1426,142600,6,486
1427,142700,4,490
1428,142800,6,496
1429,142900,5,501
1430,143000,5,506
1431,143100,7,513
1432,143200,5,518
1433,143300,7,525
1434,143400,1,526
1435,143500,7,533
1436,143600,4,537
1437,143700,2,539
1438,143800,5,544
1439,143900,3,547
1440,144000,2,549
1441,144100,6,555
1442,144200,4,559
1443,144300,2,561
