10,6.577985
20,6.257999
30,6.027362
40,5.861736
50,5.358634
60,5.338642
70,5.504249
80,5.392207
90,5.200568
100,4.732363
110,4.414172
120,4.599684
130,4.585092
140,4.474141
150,4.045061
160,3.763015
170,3.444547
180,3.610644
190,3.874941
200,4.015790
210,4.064643
220,3.658508
230,3.321256
240,3.359939
250,3.045790
260,2.875374
270,2.465935
280,2.381979
290,2.251243
300,2.329423
310,2.079753
320,1.923567
330,1.824775
340,2.023701
350,1.970406
360,1.972174
370,2.095462
380,2.016967
390,1.876004
400,1.993817
410,2.107069
420,2.025091
430,2.022065
440,1.963131
450,1.684536
460,1.872330
470,1.586216
480,1.345476
490,1.167878
500,1.095545
510,1.125932
520,1.179769
530,1.163284
540,0.903712
550,0.881711
560,0.868378
570,0.858281
580,1.228137
590,1.605963
600,1.653536
610,1.450216
