window,step,throughput,cumulative_throughput
2600,260000,4,1165
2601,260100,3,1168
2602,260200,3,1171
2603,260300,6,1177
2604,260400,7,1184
2605,260500,5,1189
2606,260600,7,1196
2607,260700,4,1200
2608,260800,0,1200
2609,260900,3,1203
2610,261000,5,1208
2611,261100,6,1214
2612,261200,8,1222
2613,261300,6,1228
2614,261400,7,1235
2615,261500,3,1238
2616,261600,7,1245
2617,261700,7,1252
2618,261800,0,1252
2619,261900,7,1259
2620,262000,3,1262
2621,262100,0,1262
2622,262200,8,1270
2623,262300,7,1277
2624,262400,6,1283
2625,262500,7,1290
2626,262600,0,1290
2627,262700,3,1293
2628,262800,8,1301
2629,262900,3,1304
2630,263000,7,1311
2631,263100,6,1317
2632,263200,4,1321
2633,263300,6,1327
2634,263400,2,1329
2635,263500,0,1329
2636,263600,1,1330
2637,263700,8,1338
2638,263800,4,1342
2639,263900,6,1348
2640,264000,8,1356
2641,264100,2,1358
2642,264200,7,1365
2643,264300,5,1370
2644,264400,6,1376
2645,264500,6,1382
2646,264600,7,1389
2647,264700,8,1397
2648,264800,5,1402
2649,264900,2,1404
2650,265000,4,1408
2651,265100,7,1415
2652,265200,7,1422
2653,265300,0,1422
2654,265400,8,1430
2655,265500,5,1435
2656,265600,6,1441
2657,265700,6,1447
2658,265800,2,1449
2659,265900,6,1455
2660,266000,6,1461
2661,266100,3,1464
2662,266200,10,1474
2663,266300,7,1481
2664,266400,4,1485
2665,266500,3,1488
2666,266600,7,1495
2667,266700,3,1498
2668,266800,3,1501
2669,266900,7,1508
2670,267000,4,1512
2671,267100,5,1517
2672,267200,4,1521
2673,267300,6,1527
2674,267400,9,1536
2675,267500,0,1536
2676,267600,7,1543
2677,267700,6,1549
2678,267800,6,1555
2679,267900,2,1557
2680,268000,6,1563
2681,268100,8,1571
2682,268200,5,1576
2683,268300,2,1578
2684,268400,1,1579
2685,268500,8,1587
2686,268600,7,1594
2687,268700,5,1599
2688,268800,3,1602
2689,268900,7,1609
2690,269000,6,1615
2691,269100,8,1623
2692,269200,3,1626
2693,269300,5,1631
2694,269400,6,1637
2695,269500,5,1642
2696,269600,3,1645
2697,269700,5,1650
2698,269800,2,1652
2699,269900,6,1658
2700,270000,8,1666
2701,270100,2,1668
2702,270200,3,1671
2703,270300,10,1681
2704,270400,5,1686
2705,270500,5,1691
2706,270600,7,1698
2707,270700,7,1705
2708,270800,4,1709
2709,270900,6,1715
2710,271000,5,1720
2711,271100,6,1726
2712,271200,2,1728
2713,271300,8,1736
2714,271400,6,1742
2715,271500,6,1748
2716,271600,9,1757
2717,271700,4,1761
2718,271800,8,1769
2719,271900,5,1774
2720,272000,6,1780
2721,272100,4,1784
2722,272200,6,1790
2723,272300,4,1794
2724,272400,6,1800
2725,272500,4,1804
2726,272600,9,1813
2727,272700,7,1820
2728,272800,1,1821
2729,272900,6,1827
2730,273000,6,1833
2731,273100,8,1841
2732,273200,7,1848
2733,273300,3,1851
2734,273400,6,1857
2735,273500,5,1862
2736,273600,4,1866
2737,273700,7,1873
2738,273800,5,1878
2739,273900,8,1886
2740,274000,4,1890
2741,274100,5,1895
2742,274200,3,1898
2743,274300,7,1905
2744,274400,6,1911
2745,274500,6,1917
2746,274600,2,1919
2747,274700,3,1922
2748,274800,8,1930
2749,274900,5,1935
2750,275000,9,1944
2751,275100,2,1946
2752,275200,8,1954
2753,275300,6,1960
2754,275400,3,1963
2755,275500,3,1966
2756,275600,8,1974
2757,275700,5,1979
2758,275800,7,1986
2759,275900,4,1990
2760,276000,5,1995
2761,276100,7,2002
2762,276200,5,2007
2763,276300,7,2014
2764,276400,5,2019
2765,276500,7,2026
2766,276600,5,2031
2767,276700,6,2037
2768,276800,3,2040
2769,276900,6,2046
2770,277000,6,2052
2771,277100,5,2057
2772,277200,7,2064
2773,277300,5,2069
2774,277400,4,2073
2775,277500,4,2077
2776,277600,3,2080
2777,277700,7,2087
2778,277800,5,2092
2779,277900,4,2096
2780,278000,8,2104
2781,278100,5,2109
2782,278200,4,2113
2783,278300,7,2120
2784,278400,6,2126
2785,278500,6,2132
2786,278600,4,2136
2787,278700,7,2143
2788,278800,8,2151
2789,278900,5,2156
2790,279000,2,2158
2791,279100,5,2163
2792,279200,4,2167
2793,279300,7,2174
2794,279400,4,2178
2795,279500,6,2184
2796,279600,5,2189
2797,279700,3,2192
2798,279800,2,2194
2799,279900,5,2199
2800,280000,6,2205
2801,280100,7,2212
2802,280200,5,2217
2803,280300,2,2219
2804,280400,3,2222
2805,280500,4,2226
2806,280600,3,2229
2807,280700,4,2233
2808,280800,5,2238
2809,280900,4,2242
2810,281000,3,2245
2811,281100,2,2247
2812,281200,5,2252
2813,281300,5,2257
2814,281400,4,2261
2815,281500,5,2266
2816,281600,4,2270
2817,281700,2,2272
2818,281800,5,2277
2819,281900,5,2282
2820,282000,7,2289
2821,282100,2,2291
2822,282200,7,2298
2823,282300,5,2303
2824,282400,3,2306
2825,282500,3,2309
2826,282600,4,2313
2827,282700,5,2318
2828,282800,3,2321
2829,282900,4,2325
2830,283000,4,2329
2831,283100,3,2332
2832,283200,6,2338
2833,283300,5,2343
2834,283400,5,2348
2835,283500,6,2354
2836,283600,5,2359
2837,283700,7,2366
2838,283800,4,2370
2839,283900,6,2376
2840,284000,4,2380
2841,284100,3,2383
2842,284200,2,2385
2843,284300,9,2394
2844,284400,5,2399
2845,284500,4,2403
2846,284600,4,2407
2847,284700,4,2411
2848,284800,2,2413
2849,284900,5,2418
2850,285000,4,2422
2851,285100,3,2425
2852,285200,4,2429
2853,285300,4,2433
2854,285400,5,2438
2855,285500,5,2443
2856,285600,4,2447
2857,285700,4,2451
2858,285800,5,2456
2859,285900,6,2462
2860,286000,4,2466
2861,286100,3,2469
2862,286200,7,2476
2863,286300,5,2481
2864,286400,3,2484
2865,286500,7,2491
2866,286600,5,2496
2867,286700,3,2499
2868,286800,3,2502
2869,286900,5,2507
2870,287000,7,2514
2871,287100,5,2519
2872,287200,4,2523
2873,287300,5,2528
2874,287400,4,2532
2875,287500,3,2535
2876,287600,4,2539
2877,287700,6,2545
2878,287800,4,2549
2879,287900,6,2555
2880,288000,7,2562
2881,288100,6,2568
2882,288200,5,2573
2883,288300,2,2575
2884,288400,6,2581
2885,288500,5,2586
2886,288600,7,2593
2887,288700,7,2600
2888,288800,4,2604
2889,288900,7,2611
2890,289000,6,2617
2891,289100,3,2620
2892,289200,4,2624
2893,289300,4,2628
2894,289400,3,2631
2895,289500,4,2635
2896,289600,7,2642
2897,289700,6,2648
2898,289800,5,2653
2899,289900,6,2659
2900,290000,5,2664
2901,290100,6,2670
2902,290200,5,2675
2903,290300,5,2680
2904,290400,5,2685
2905,290500,4,2689
2906,290600,6,2695
2907,290700,2,2697
2908,290800,6,2703
2909,290900,7,2710
2910,291000,2,2712
2911,291100,7,2719
2912,291200,6,2725
2913,291300,2,2727
2914,291400,5,2732
2915,291500,7,2739
2916,291600,4,2743
2917,291700,4,2747
2918,291800,3,2750
2919,291900,1,2751
2920,292000,3,2754
2921,292100,8,2762
2922,292200,5,2767
2923,292300,5,2772
2924,292400,5,2777
2925,292500,7,2784
2926,292600,4,2788
2927,292700,4,2792
2928,292800,4,2796
2929,292900,5,2801
2930,293000,6,2807
2931,293100,6,2813
2932,293200,6,2819
2933,293300,3,2822
2934,293400,8,2830
2935,293500,3,2833
2936,293600,5,2838
2937,293700,8,2846
2938,293800,6,2852
2939,293900,4,2856
2940,294000,5,2861
2941,294100,4,2865
2942,294200,4,2869
2943,294300,5,2874
2944,294400,6,2880
2945,294500,3,2883
2946,294600,6,2889
2947,294700,3,2892
2948,294800,5,2897
2949,294900,6,2903
2950,295000,6,2909
2951,295100,6,2915
2952,295200,6,2921
2953,295300,4,2925
2954,295400,6,2931
2955,295500,5,2936
2956,295600,7,2943
2957,295700,4,2947
2958,295800,3,2950
2959,295900,5,2955
2960,296000,3,2958
2961,296100,4,2962
2962,296200,6,2968
2963,296300,5,2973
2964,296400,7,2980
2965,296500,5,2985
2966,296600,5,2990
2967,296700,7,2997
2968,296800,4,3001
2969,296900,5,3006
2970,297000,5,3011
2971,297100,6,3017
2972,297200,4,3021
2973,297300,6,3027
2974,297400,4,3031
2975,297500,7,3038
2976,297600,5,3043
2977,297700,1,3044
2978,297800,1,3045
2979,297900,9,3054
2980,298000,5,3059
2981,298100,8,3067
2982,298200,1,3068
2983,298300,2,3070
2984,298400,9,3079
2985,298500,5,3084
2986,298600,6,3090
2987,298700,3,3093
2988,298800,5,3098
2989,298900,8,3106
2990,299000,5,3111
2991,299100,5,3116
2992,299200,4,3120
2993,299300,7,3127
2994,299400,5,3132
2995,299500,7,3139
2996,299600,4,3143
2997,299700,7,3150
2998,299800,7,3157
2999,299900,5,3162
3000,300000,3,3165
3001,300100,3,3168
3002,300200,7,3175
3003,300300,5,3180
3004,300400,5,3185
3005,300500,6,3191
3006,300600,5,3196
3007,300700,5,3201
3008,300800,2,3203
3009,300900,3,3206
3010,301000,7,3213
3011,301100,7,3220
3012,301200,6,3226
3013,301300,7,3233
3014,301400,4,3237
3015,301500,7,3244
3016,301600,7,3251
3017,301700,0,3251
3018,301800,7,3258
3019,301900,7,3265
3020,302000,6,3271
3021,302100,4,3275
3022,302200,6,3281
3023,302300,5,3286
3024,302400,0,3286
3025,302500,5,3291
3026,302600,8,3299
3027,302700,6,3305
3028,302800,5,3310
3029,302900,4,3314
3030,303000,4,3318
3031,303100,7,3325
3032,303200,7,3332
3033,303300,4,3336
3034,303400,7,3343
3035,303500,6,3349
3036,303600,7,3356
3037,303700,6,3362
3038,303800,4,3366
3039,303900,4,3370
3040,304000,7,3377
3041,304100,7,3384
3042,304200,7,3391
3043,304300,4,3395
3044,304400,5,3400
3045,304500,7,3407
3046,304600,6,3413
3047,304700,2,3415
3048,304800,8,3423
3049,304900,7,3430
3050,305000,4,3434
3051,305100,4,3438
3052,305200,6,3444
3053,305300,4,3448
3054,305400,8,3456
3055,305500,7,3463
3056,305600,7,3470
3057,305700,2,3472
3058,305800,7,3479
3059,305900,4,3483
3060,306000,5,3488
3061,306100,4,3492
3062,306200,7,3499
3063,306300,6,3505
3064,306400,5,3510
3065,306500,7,3517
3066,306600,6,3523
3067,306700,4,3527
3068,306800,5,3532
3069,306900,7,3539
3070,307000,4,3543
3071,307100,5,3548
3072,307200,5,3553
3073,307300,3,3556
3074,307400,3,3559
3075,307500,2,3561
3076,307600,7,3568
3077,307700,7,3575
3078,307800,8,3583
3079,307900,6,3589
3080,308000,4,3593
3081,308100,6,3599
3082,308200,5,3604
3083,308300,4,3608
3084,308400,5,3613
3085,308500,4,3617
3086,308600,5,3622
3087,308700,4,3626
3088,308800,5,3631
3089,308900,8,3639
3090,309000,5,3644
3091,309100,4,3648
3092,309200,6,3654
3093,309300,7,3661
3094,309400,6,3667
3095,309500,3,3670
3096,309600,8,3678
3097,309700,4,3682
3098,309800,4,3686
3099,309900,7,3693
3100,310000,7,3700
3101,310100,5,3705
3102,310200,5,3710
3103,310300,6,3716
3104,310400,4,3720
3105,310500,6,3726
3106,310600,7,3733
3107,310700,7,3740
3108,310800,6,3746
3109,310900,2,3748
3110,311000,7,3755
3111,311100,5,3760
3112,311200,4,3764
3113,311300,8,3772
3114,311400,6,3778
3115,311500,6,3784
3116,311600,7,3791
3117,311700,4,3795
3118,311800,6,3801
3119,311900,7,3808
3120,312000,4,3812
3121,312100,4,3816
3122,312200,4,3820
3123,312300,7,3827
3124,312400,5,3832
3125,312500,7,3839
3126,312600,5,3844
3127,312700,5,3849
3128,312800,6,3855
3129,312900,6,3861
3130,313000,6,3867
3131,313100,4,3871
3132,313200,6,3877
3133,313300,5,3882
3134,313400,2,3884
3135,313500,9,3893
3136,313600,4,3897
3137,313700,4,3901
3138,313800,6,3907
3139,313900,4,3911
3140,314000,6,3917
3141,314100,4,3921
3142,314200,6,3927
3143,314300,6,3933
3144,314400,4,3937
3145,314500,2,3939
3146,314600,4,3943
3147,314700,7,3950
3148,314800,4,3954
3149,314900,5,3959
3150,315000,2,3961
3151,315100,7,3968
3152,315200,3,3971
3153,315300,4,3975
3154,315400,6,3981
3155,315500,4,3985
3156,315600,5,3990
3157,315700,5,3995
3158,315800,7,4002
3159,315900,6,4008
3160,316000,5,4013
3161,316100,4,4017
3162,316200,9,4026
3163,316300,6,4032
3164,316400,4,4036
3165,316500,4,4040
3166,316600,6,4046
3167,316700,2,4048
3168,316800,5,4053
3169,316900,6,4059
3170,317000,3,4062
3171,317100,8,4070
3172,317200,3,4073
3173,317300,5,4078
3174,317400,0,4078
3175,317500,4,4082
3176,317600,9,4091
3177,317700,6,4097
3178,317800,6,4103
3179,317900,3,4106
3180,318000,4,4110
3181,318100,4,4114
3182,318200,4,4118
3183,318300,5,4123
3184,318400,3,4126
3185,318500,5,4131
3186,318600,5,4136
3187,318700,5,4141
3188,318800,5,4146
3189,318900,1,4147
3190,319000,3,4150
3191,319100,4,4154
3192,319200,3,4157
3193,319300,3,4160
3194,319400,5,4165
3195,319500,5,4170
3196,319600,5,4175
3197,319700,5,4180
3198,319800,5,4185
3199,319900,4,4189
3200,320000,5,4194
3201,320100,5,4199
3202,320200,4,4203
3203,320300,2,4205
3204,320400,3,4208
3205,320500,4,4212
3206,320600,4,4216
3207,320700,4,4220
3208,320800,2,4222
3209,320900,3,4225
3210,321000,3,4228
3211,321100,4,4232
3212,321200,5,4237
3213,321300,4,4241
3214,321400,4,4245
3215,321500,5,4250
3216,321600,0,4250
3217,321700,6,4256
3218,321800,4,4260
3219,321900,8,4268
3220,322000,5,4273
3221,322100,6,4279
3222,322200,6,4285
3223,322300,6,4291
3224,322400,5,4296
3225,322500,5,4301
3226,322600,6,4307
3227,322700,4,4311
3228,322800,4,4315
3229,322900,6,4321
3230,323000,7,4328
3231,323100,3,4331
3232,323200,8,4339
3233,323300,5,4344
3234,323400,4,4348
3235,323500,3,4351
3236,323600,2,4353
3237,323700,6,4359
3238,323800,6,4365
3239,323900,4,4369
3240,324000,6,4375
3241,324100,6,4381
3242,324200,5,4386
3243,324300,4,4390
3244,324400,5,4395
3245,324500,5,4400
3246,324600,4,4404
3247,324700,6,4410
3248,324800,4,4414
3249,324900,1,4415
3250,325000,8,4423
3251,325100,5,4428
3252,325200,6,4434
3253,325300,3,4437
3254,325400,2,4439
3255,325500,4,4443
3256,325600,7,4450
3257,325700,5,4455
3258,325800,4,4459
3259,325900,5,4464
3260,326000,5,4469
3261,326100,3,4472
3262,326200,3,4475
3263,326300,6,4481
3264,326400,4,4485
3265,326500,6,4491
3266,326600,6,4497
3267,326700,7,4504
3268,326800,6,4510
3269,326900,3,4513
3270,327000,5,4518
3271,327100,5,4523
3272,327200,2,4525
3273,327300,3,4528
3274,327400,8,4536
3275,327500,3,4539
3276,327600,4,4543
3277,327700,1,4544
3278,327800,4,4548
3279,327900,4,4552
3280,328000,4,4556
3281,328100,3,4559
3282,328200,4,4563
3283,328300,5,4568
3284,328400,6,4574
3285,328500,5,4579
3286,328600,6,4585
3287,328700,3,4588
3288,328800,3,4591
3289,328900,2,4593
3290,329000,6,4599
3291,329100,7,4606
3292,329200,1,4607
3293,329300,6,4613
3294,329400,6,4619
3295,329500,2,4621
3296,329600,4,4625
3297,329700,6,4631
3298,329800,4,4635
3299,329900,6,4641
3300,330000,4,4645
3301,330100,5,4650
3302,330200,7,4657
3303,330300,2,4659
3304,330400,7,4666
3305,330500,7,4673
3306,330600,2,4675
3307,330700,7,4682
3308,330800,5,4687
3309,330900,3,4690
3310,331000,6,4696
3311,331100,4,4700
3312,331200,6,4706
3313,331300,3,4709
3314,331400,5,4714
3315,331500,5,4719
3316,331600,4,4723
3317,331700,4,4727
3318,331800,3,4730
3319,331900,3,4733
3320,332000,7,4740
3321,332100,5,4745
3322,332200,4,4749
3323,332300,4,4753
3324,332400,8,4761
3325,332500,4,4765
3326,332600,3,4768
3327,332700,6,4774
3328,332800,4,4778
3329,332900,7,4785
3330,333000,4,4789
3331,333100,3,4792
3332,333200,6,4798
3333,333300,5,4803
3334,333400,4,4807
3335,333500,5,4812
3336,333600,5,4817
3337,333700,5,4822
3338,333800,6,4828
3339,333900,5,4833
3340,334000,5,4838
3341,334100,5,4843
3342,334200,4,4847
3343,334300,5,4852
3344,334400,5,4857
3345,334500,6,4863
3346,334600,4,4867
3347,334700,4,4871
3348,334800,5,4876
3349,334900,7,4883
3350,335000,5,4888
3351,335100,6,4894
3352,335200,4,4898
3353,335300,7,4905
3354,335400,5,4910
3355,335500,4,4914
3356,335600,6,4920
3357,335700,4,4924
3358,335800,4,4928
3359,335900,5,4933
3360,336000,7,4940
3361,336100,6,4946
3362,336200,5,4951
3363,336300,2,4953
3364,336400,5,4958
3365,336500,6,4964
3366,336600,6,4970
3367,336700,5,4975
3368,336800,6,4981
3369,336900,3,4984
3370,337000,1,4985
3371,337100,3,3
3372,337200,5,8
3373,337300,3,11
3374,337400,4,15
3375,337500,1,16
3376,337600,1,17
3377,337700,5,22
3378,337800,7,29
3379,337900,3,32
3380,338000,6,38
3381,338100,7,45
3382,338200,5,50
3383,338300,3,53
3384,338400,3,56
3385,338500,5,61
3386,338600,6,67
3387,338700,3,70
3388,338800,8,78
3389,338900,5,83
3390,339000,5,88
3391,339100,5,93
3392,339200,6,99
3393,339300,7,106
3394,339400,4,110
3395,339500,5,115
3396,339600,4,119
3397,339700,4,123
3398,339800,4,127
3399,339900,7,134
3400,340000,3,137
3401,340100,3,140
3402,340200,3,143
3403,340300,5,148
3404,340400,4,152
3405,340500,6,158
3406,340600,6,164
3407,340700,4,168
3408,340800,6,174
3409,340900,6,180
3410,341000,6,186
3411,341100,7,193
3412,341200,6,199
3413,341300,3,202
3414,341400,4,206
3415,341500,3,209
3416,341600,4,213
3417,341700,6,219
3418,341800,4,223
3419,341900,5,228
3420,342000,6,234
3421,342100,2,236
3422,342200,4,240
3423,342300,7,247
3424,342400,7,254
3425,342500,3,257
3426,342600,8,265
3427,342700,4,269
3428,342800,8,277
3429,342900,6,283
3430,343000,6,289
3431,343100,5,294
3432,343200,7,301
3433,343300,4,305
3434,343400,7,312
3435,343500,3,315
3436,343600,7,322
3437,343700,3,325
3438,343800,3,328
3439,343900,3,331
3440,344000,6,337
3441,344100,8,345
3442,344200,4,349
3443,344300,4,353
3444,344400,4,357
3445,344500,3,360
3446,344600,5,365
3447,344700,4,369
3448,344800,7,376
3449,344900,7,383
3450,345000,5,388
3451,345100,7,395
3452,345200,7,402
3453,345300,4,406
3454,345400,7,413
3455,345500,6,419
3456,345600,4,423
3457,345700,5,428
3458,345800,4,432
3459,345900,8,440
3460,346000,4,444
3461,346100,8,452
3462,346200,3,455
3463,346300,7,462
3464,346400,5,467
3465,346500,6,473
3466,346600,5,478
3467,346700,6,484
3468,346800,1,485
3469,346900,5,490
3470,347000,6,496
3471,347100,8,504
3472,347200,5,509
3473,347300,7,516
3474,347400,4,520
3475,347500,4,524
3476,347600,4,528
3477,347700,7,535
3478,347800,7,542
3479,347900,6,548
3480,348000,8,556
3481,348100,5,561
3482,348200,7,568
3483,348300,8,576
3484,348400,5,581
3485,348500,3,584
3486,348600,3,587
3487,348700,5,592
3488,348800,4,596
3489,348900,8,604
3490,349000,8,612
3491,349100,4,616
3492,349200,6,622
3493,349300,7,629
3494,349400,3,632
3495,349500,5,637
3496,349600,5,642
3497,349700,3,645
3498,349800,8,653
3499,349900,7,660
3500,350000,5,665
3501,350100,6,671
3502,350200,5,676
3503,350300,4,680
3504,350400,6,686
3505,350500,1,687
3506,350600,5,692
3507,350700,7,699
3508,350800,4,703
3509,350900,7,710
3510,351000,8,718
3511,351100,4,722
3512,351200,7,729
3513,351300,6,735
3514,351400,4,739
3515,351500,5,744
3516,351600,5,749
3517,351700,6,755
3518,351800,4,759
3519,351900,7,766
3520,352000,7,773
3521,352100,5,778
3522,352200,7,785
3523,352300,6,791
3524,352400,3,794
3525,352500,5,799
3526,352600,7,806
3527,352700,7,813
3528,352800,7,820
3529,352900,7,827
3530,353000,4,831
3531,353100,8,839
3532,353200,5,844
3533,353300,6,850
3534,353400,4,854
3535,353500,3,857
3536,353600,6,863
3537,353700,4,867
3538,353800,7,874
3539,353900,6,880
3540,354000,2,882
3541,354100,9,891
3542,354200,3,894
3543,354300,5,899
3544,354400,6,905
3545,354500,4,909
3546,354600,3,912
3547,354700,3,915
3548,354800,7,922
3549,354900,7,929
3550,355000,4,933
3551,355100,5,938
3552,355200,3,941
3553,355300,8,949
3554,355400,0,949
3555,355500,7,956
3556,355600,7,963
3557,355700,7,970
3558,355800,2,972
3559,355900,7,979
3560,356000,7,986
3561,356100,6,992
3562,356200,5,997
3563,356300,4,1001
3564,356400,5,1006
3565,356500,8,1014
3566,356600,4,1018
3567,356700,5,1023
3568,356800,4,1027
3569,356900,5,1032
3570,357000,1,1033
3571,357100,2,1035
3572,357200,8,1043
3573,357300,7,1050
3574,357400,3,1053
3575,357500,7,1060
3576,357600,4,1064
3577,357700,8,1072
3578,357800,5,1077
3579,357900,3,1080
3580,358000,7,1087
3581,358100,4,1091
3582,358200,7,1098
3583,358300,5,1103
3584,358400,3,1106
3585,358500,4,1110
3586,358600,5,1115
3587,358700,6,1121
3588,358800,5,1126
3589,358900,5,1131
3590,359000,5,1136
3591,359100,5,1141
3592,359200,4,1145
3593,359300,7,1152
3594,359400,6,1158
3595,359500,4,1162
3596,359600,4,1166
3597,359700,0,1166
3598,359800,4,1170
3599,359900,3,1173
3600,360000,7,1180
3601,360100,2,1182
3602,360200,6,1188
3603,360300,5,1193
3604,360400,5,1198
3605,360500,8,1206
3606,360600,3,1209
3607,360700,8,1217
3608,360800,6,1223
3609,360900,2,1225
3610,361000,1,1226
3611,361100,9,1235
3612,361200,7,1242
3613,361300,7,1249
3614,361400,4,1253
3615,361500,2,1255
3616,361600,7,1262
3617,361700,8,1270
3618,361800,6,1276
3619,361900,4,1280
3620,362000,6,1286
3621,362100,0,1286
3622,362200,0,1286
3623,362300,3,1289
3624,362400,6,1295
3625,362500,5,1300
3626,362600,6,1306
3627,362700,6,1312
3628,362800,5,1317
3629,362900,3,1320
3630,363000,8,1328
3631,363100,3,1331
3632,363200,6,1337
3633,363300,8,1345
3634,363400,4,1349
3635,363500,5,1354
3636,363600,8,1362
3637,363700,6,1368
3638,363800,6,1374
3639,363900,5,1379
3640,364000,6,1385
3641,364100,6,1391
3642,364200,6,1397
3643,364300,5,1402
3644,364400,3,1405
3645,364500,8,1413
3646,364600,6,1419
3647,364700,6,1425
3648,364800,6,1431
3649,364900,5,1436
3650,365000,5,1441
3651,365100,8,1449
3652,365200,5,1454
3653,365300,5,1459
3654,365400,6,1465
3655,365500,6,1471
3656,365600,4,1475
3657,365700,2,1477
3658,365800,8,1485
3659,365900,5,1490
3660,366000,6,1496
3661,366100,7,1503
3662,366200,5,1508
3663,366300,4,1512
3664,366400,8,1520
3665,366500,4,1524
3666,366600,8,1532
3667,366700,5,1537
3668,366800,5,1542
3669,366900,5,1547
3670,367000,3,1550
3671,367100,8,1558
3672,367200,6,1564
3673,367300,5,1569
3674,367400,5,1574
3675,367500,7,1581
3676,367600,5,1586
3677,367700,2,1588
3678,367800,6,1594
3679,367900,9,1603
3680,368000,4,1607
3681,368100,0,1607
3682,368200,4,1611
3683,368300,8,1619
3684,368400,6,1625
3685,368500,2,1627
3686,368600,6,1633
3687,368700,6,1639
3688,368800,5,1644
3689,368900,5,1649
3690,369000,7,1656
3691,369100,1,1657
3692,369200,7,1664
3693,369300,7,1671
3694,369400,5,1676
3695,369500,6,1682
3696,369600,2,1684
3697,369700,2,1686
3698,369800,4,1690
3699,369900,2,1692
3700,370000,6,1698
3701,370100,8,1706
3702,370200,7,1713
3703,370300,5,1718
3704,370400,8,1726
3705,370500,4,1730
3706,370600,6,1736
3707,370700,4,1740
3708,370800,6,1746
3709,370900,3,1749
3710,371000,7,1756
3711,371100,7,1763
3712,371200,5,1768
3713,371300,6,1774
3714,371400,6,1780
3715,371500,5,1785
3716,371600,6,1791
3717,371700,8,1799
3718,371800,6,1805
3719,371900,5,1810
3720,372000,4,1814
3721,372100,5,1819
3722,372200,6,1825
3723,372300,6,1831
3724,372400,4,1835
3725,372500,8,1843
3726,372600,6,1849
3727,372700,5,1854
3728,372800,1,1855
3729,372900,9,1864
3730,373000,7,1871
3731,373100,4,1875
3732,373200,6,1881
3733,373300,5,1886
3734,373400,5,1891
3735,373500,4,1895
3736,373600,4,1899
3737,373700,3,1902
3738,373800,5,1907
3739,373900,6,1913
3740,374000,6,1919
3741,374100,6,1925
3742,374200,1,1926
3743,374300,5,1931
3744,374400,5,1936
3745,374500,5,1941
3746,374600,7,1948
3747,374700,9,1957
3748,374800,4,1961
3749,374900,6,1967
3750,375000,6,1973
3751,375100,5,1978
3752,375200,6,1984
3753,375300,3,1987
3754,375400,5,1992
3755,375500,7,1999
3756,375600,7,2006
3757,375700,5,2011
3758,375800,6,2017
3759,375900,6,2023
3760,376000,5,2028
3761,376100,2,2030
3762,376200,6,2036
3763,376300,4,2040
3764,376400,7,2047
3765,376500,5,2052
3766,376600,5,2057
3767,376700,6,2063
3768,376800,3,2066
3769,376900,6,2072
3770,377000,5,2077
3771,377100,5,2082
3772,377200,7,2089
3773,377300,5,2094
3774,377400,5,2099
3775,377500,4,2103
3776,377600,4,2107
3777,377700,5,2112
3778,377800,4,2116
3779,377900,4,2120
3780,378000,7,2127
3781,378100,6,2133
3782,378200,4,2137
3783,378300,3,2140
3784,378400,5,2145
3785,378500,5,2150
3786,378600,6,2156
3787,378700,6,2162
3788,378800,8,2170
3789,378900,5,2175
3790,379000,6,2181
3791,379100,3,2184
3792,379200,7,2191
3793,379300,4,2195
3794,379400,4,2199
3795,379500,4,2203
3796,379600,9,2212
3797,379700,4,2216
3798,379800,3,2219
3799,379900,7,2226
3800,380000,6,2232
3801,380100,6,2238
3802,380200,7,2245
3803,380300,1,2246
3804,380400,8,2254
3805,380500,6,2260
3806,380600,6,2266
3807,380700,2,2268
3808,380800,8,2276
3809,380900,1,2277
3810,381000,6,2283
3811,381100,5,2288
3812,381200,4,2292
3813,381300,6,2298
3814,381400,5,2303
3815,381500,6,2309
3816,381600,6,2315
3817,381700,5,2320
3818,381800,4,2324
3819,381900,6,2330
3820,382000,3,2333
3821,382100,6,2339
3822,382200,6,2345
3823,382300,4,2349
3824,382400,6,2355
3825,382500,6,2361
3826,382600,5,2366
3827,382700,6,2372
3828,382800,2,2374
3829,382900,7,2381
3830,383000,4,2385
3831,383100,5,2390
3832,383200,4,2394
3833,383300,6,2400
3834,383400,2,2402
3835,383500,8,2410
3836,383600,6,2416
3837,383700,2,2418
3838,383800,4,2422
3839,383900,6,2428
3840,384000,4,2432
3841,384100,4,2436
3842,384200,3,2439
3843,384300,8,2447
3844,384400,4,2451
3845,384500,4,2455
3846,384600,8,2463
3847,384700,5,2468
3848,384800,3,2471
3849,384900,7,2478
3850,385000,6,2484
3851,385100,5,2489
3852,385200,2,2491
3853,385300,8,2499
3854,385400,4,2503
3855,385500,4,2507
3856,385600,5,2512
3857,385700,3,2515
3858,385800,6,2521
3859,385900,3,2524
3860,386000,2,2526
3861,386100,5,2531
3862,386200,6,2537
3863,386300,4,2541
3864,386400,5,2546
3865,386500,4,2550
3866,386600,6,2556
3867,386700,6,2562
3868,386800,5,2567
3869,386900,6,2573
3870,387000,8,2581
3871,387100,2,2583
3872,387200,8,2591
3873,387300,5,2596
3874,387400,7,2603
3875,387500,4,2607
3876,387600,6,2613
3877,387700,5,2618
3878,387800,5,2623
3879,387900,3,2626
3880,388000,4,2630
3881,388100,7,2637
3882,388200,4,2641
3883,388300,0,2641
3884,388400,4,2645
3885,388500,5,2650
3886,388600,4,2654
3887,388700,7,2661
